5, 225, 2, 1, 78, 78, 257.177, 0, 31, 28,3, 0, 0.281544, 0.206793, 0.603982, 0.109063, 14.4575
5, 225, 3, 1, 69, 78, 254.364, 0, 37, 35,2, 0, 0.2946, 0.21281, 0.547788, 0.102379, 14.4757
5, 225, 3, 2, 69, 78, 174.157, 0, 22, 20,2, 0, 0.302907, 0.227153, 0.508726, 0.077107, 14.314
5, 225, 4, 1, 73, 78, 261.849, 0, 38, 33,5, 0, 0.281238, 0.203046, 0.58222, 0.114704, 14.5348
5, 225, 4, 2, 73, 78, 2132.4, 0, 65, 64,1, 0, 0.277796, 0.205911, 0.696097, 0.231336, 14.0167
5, 225, 4, 3, 73, 69, 197.334, 0, 29, 22,7, 0, 0.274706, 0.181714, 0.490481, 0.083242, 13.9824
5, 225, 5, 1, 74, 78, 144.963, 0, 34, 25,9, 0, 0.274475, 0.203687, 0.579409, 0.100621, 13.9867
5, 225, 5, 2, 74, 78, 78.8854, 0, 20, 14,6, 0, 0.273809, 0.203427, 0.507589, 0.050323, 13.9124
5, 225, 5, 3, 74, 69, 281.254, 0, 34, 27,7, 0, 0.298476, 0.180026, 0.52293, 0.094013, 14.2135
5, 225, 5, 4, 74, 73, 110.057, 0, 27, 17,10, 0, 0.267181, 0.192014, 0.503727, 0.051771, 13.8401
5, 225, 6, 1, 69, 78, 107.213, 0, 25, 18,7, 0, 0.27746, 0.203402, 0.489604, 0.051771, 13.8642
5, 225, 6, 2, 69, 78, 54.3326, 0, 15, 8,7, 0, 0.281168, 0.205942, 0.453874, 0.026452, 13.9892
5, 225, 6, 3, 69, 69, 239.173, 0, 30, 24,6, 0, 0.27683, 0.183688, 0.478658, 0.086138, 14.0604
5, 225, 6, 4, 69, 73, 81.8986, 0, 24, 18,6, 0, 0.278568, 0.190286, 0.447658, 0.038695, 13.9809
5, 225, 6, 5, 69, 74, 636.403, 0, 49, 45,4, 0, 0.27213, 0.194409, 0.57957, 0.159677, 14.1548
5, 225, 7, 1, 78, 78, 246.738, 0, 32, 28,4, 0, 0.271243, 0.203162, 0.593752, 0.098693, 13.9629
5, 225, 7, 2, 78, 78, 122.766, 0, 25, 16,9, 0, 0.276239, 0.205916, 0.552041, 0.071189, 14.25
5, 225, 7, 3, 78, 69, 198.898, 0, 31, 23,8, 0, 0.279645, 0.179961, 0.525745, 0.087365, 13.9744
5, 225, 7, 4, 78, 73, 150.133, 0, 32, 22,10, 0, 0.281263, 0.19219, 0.532468, 0.070046, 14.0163
5, 225, 7, 5, 78, 74, 196.987, 0, 26, 21,5, 0, 0.275652, 0.194775, 0.542267, 0.074104, 14.2251
5, 225, 7, 6, 78, 69, 88.7292, 0, 26, 17,9, 0, 0.276104, 0.181854, 0.496192, 0.058889, 13.8525
5, 225, 8, 1, 81, 78, 241.332, 0, 31, 27,4, 0, 0.278643, 0.202881, 0.6079, 0.095747, 14.0769
5, 225, 8, 2, 81, 78, 119.352, 0, 27, 19,8, 0, 0.281554, 0.203707, 0.579405, 0.077922, 14.0083
5, 225, 8, 3, 81, 69, 138.167, 0, 32, 20,12, 0, 0.270938, 0.181218, 0.515776, 0.063198, 13.9514
5, 225, 8, 4, 81, 73, 180.121, 0, 37, 30,7, 0, 0.267411, 0.190923, 0.575251, 0.094805, 13.9201
5, 225, 8, 5, 81, 74, 131.388, 0, 25, 16,9, 0, 0.279189, 0.203407, 0.527583, 0.0437, 14.0065
5, 225, 8, 6, 81, 69, 67.7824, 0, 21, 13,8, 0, 0.270337, 0.179976, 0.489143, 0.034658, 13.8996
5, 225, 8, 7, 81, 78, 328.776, 0, 36, 31,5, 0, 0.278963, 0.204439, 0.613742, 0.104042, 14.0724
5, 225, 9, 1, 72, 78, 104.513, 0, 25, 18,7, 0, 0.283172, 0.206688, 0.524021, 0.063319, 13.9638
5, 225, 9, 2, 72, 78, 76.7547, 0, 16, 12,4, 0, 0.268749, 0.205295, 0.488603, 0.045845, 13.8497
5, 225, 9, 3, 72, 69, 406.347, 0, 35, 29,6, 0, 0.271054, 0.17952, 0.496829, 0.084068, 13.8959
5, 225, 9, 4, 72, 73, 108.463, 0, 25, 19,6, 0, 0.290627, 0.190732, 0.482721, 0.056035, 13.9428
5, 225, 9, 5, 72, 74, 265.645, 0, 27, 23,4, 0, 0.283387, 0.192756, 0.510496, 0.068909, 13.921
5, 225, 9, 6, 72, 69, 156.156, 0, 28, 22,6, 0, 0.265072, 0.180031, 0.48918, 0.066525, 13.8571
5, 225, 9, 7, 72, 78, 210.428, 0, 31, 26,5, 0, 0.287766, 0.20509, 0.542623, 0.089951, 14.0567
5, 225, 9, 8, 72, 81, 391.11, 0, 39, 33,6, 0, 0.268118, 0.210951, 0.572851, 0.108677, 13.9789
5, 225, 10, 1, 79, 78, 78.4792, 0, 23, 18,5, 0, 0.269565, 0.203156, 0.552076, 0.053063, 13.9039
5, 225, 10, 2, 79, 78, 90.5185, 0, 23, 16,7, 0, 0.281073, 0.203662, 0.548745, 0.056626, 13.9738
5, 225, 10, 3, 79, 69, 180.554, 0, 33, 22,11, 0, 0.269746, 0.179941, 0.548855, 0.1051, 13.9623
5, 225, 10, 4, 79, 73, 98.431, 0, 25, 17,8, 0, 0.266349, 0.18982, 0.525339, 0.057332, 13.8749
5, 225, 10, 5, 79, 74, 169.37, 0, 29, 22,7, 0, 0.281604, 0.192335, 0.534942, 0.065898, 13.9946
5, 225, 10, 6, 79, 69, 191.122, 0, 30, 26,4, 0, 0.273293, 0.192722, 0.540744, 0.095281, 13.9556
5, 225, 10, 7, 79, 78, 131.805, 0, 22, 20,2, 0, 0.273473, 0.206182, 0.58, 0.078247, 14.0132
5, 225, 10, 8, 79, 81, 52.848, 0, 19, 10,9, 0, 0.285416, 0.211267, 0.549574, 0.038089, 14.0294
5, 225, 10, 9, 79, 72, 142.861, 0, 22, 13,9, 0, 0.270943, 0.187626, 0.505821, 0.054566, 13.9288
5, 225, 11, 1, 78, 78, 61.8067, 0, 19, 12,7, 0, 0.270933, 0.201999, 0.526296, 0.038545, 13.889
5, 225, 11, 2, 78, 78, 207.756, 0, 25, 25,0, 0, 0.280938, 0.204889, 0.558825, 0.074961, 13.9765
5, 225, 11, 3, 78, 69, 88.3597, 0, 24, 20,4, 0, 0.268764, 0.180266, 0.475907, 0.057918, 13.9033
5, 225, 11, 4, 78, 73, 217.511, 0, 27, 22,5, 0, 0.272672, 0.19006, 0.539497, 0.081559, 13.8984
5, 225, 11, 5, 78, 74, 31.8729, 0, 21, 6,15, 0, 0.286914, 0.206713, 0.472176, 0.027102, 13.9637
5, 225, 11, 6, 78, 69, 43.2682, 0, 20, 11,9, 0, 0.272296, 0.1796, 0.458063, 0.028966, 13.8654
5, 225, 11, 7, 78, 78, 222.605, 0, 40, 36,4, 0, 0.267892, 0.202941, 0.607354, 0.122449, 14.0336
5, 225, 11, 8, 78, 81, 246.67, 0, 37, 32,5, 0, 0.278503, 0.21061, 0.594209, 0.103682, 14.0357
5, 225, 11, 9, 78, 72, 79.9528, 0, 19, 12,7, 0, 0.275141, 0.190903, 0.474455, 0.043876, 13.9354
5, 225, 11, 10, 78, 79, 94.6565, 0, 21, 17,4, 0, 0.279244, 0.206913, 0.546244, 0.049882, 14.1308
5, 225, 12, 1, 69, 78, 150.855, 0, 30, 25,5, 0, 0.284094, 0.203111, 0.518881, 0.077026, 13.9616
5, 225, 12, 2, 69, 78, 112.941, 0, 22, 16,6, 0, 0.274274, 0.203016, 0.471394, 0.043916, 14.0335
5, 225, 12, 3, 69, 69, 205.157, 0, 31, 26,5, 0, 0.284021, 0.18199, 0.48991, 0.091288, 13.9312
5, 225, 12, 4, 69, 73, 102.112, 0, 25, 15,10, 0, 0.314899, 0.193252, 0.452394, 0.037653, 13.9651
5, 225, 12, 5, 69, 74, 362.852, 0, 42, 41,1, 0, 0.274801, 0.192896, 0.552537, 0.124899, 13.986
5, 225, 12, 6, 69, 69, 280.817, 0, 30, 29,1, 0, 0.271534, 0.180187, 0.490952, 0.096137, 13.8915
5, 225, 12, 7, 69, 78, 143.105, 0, 34, 23,11, 0, 0.281053, 0.203156, 0.520645, 0.081098, 14.0224
5, 225, 12, 8, 69, 81, 83.8423, 0, 24, 13,11, 0, 0.268975, 0.21315, 0.488287, 0.045233, 13.8828
5, 225, 12, 9, 69, 72, 173.054, 0, 30, 23,7, 0, 0.271695, 0.18735, 0.489068, 0.080703, 13.9154
5, 225, 12, 10, 69, 79, 169.671, 0, 34, 29,5, 0, 0.279555, 0.206067, 0.543304, 0.097144, 14.141
5, 225, 12, 11, 69, 78, 17.7715, 0, 12, 4,8, 0, 0.277506, 0.203372, 0.429036, 0.023576, 13.8594
5, 225, 13, 1, 80, 78, 167.274, 0, 31, 27,4, 0, 0.283315, 0.203256, 0.592881, 0.081899, 13.9809
5, 225, 13, 2, 80, 78, 322.926, 0, 37, 32,5, 0, 0.286318, 0.20302, 0.617046, 0.106258, 14.0605
5, 225, 13, 3, 80, 69, 114.513, 0, 29, 21,8, 0, 0.275131, 0.179986, 0.512689, 0.062562, 13.9444
5, 225, 13, 4, 80, 73, 188.973, 0, 32, 26,6, 0, 0.272531, 0.19008, 0.571348, 0.096984, 13.9515
5, 225, 13, 5, 80, 74, 83.1702, 0, 19, 15,4, 0, 0.286934, 0.19474, 0.539947, 0.056731, 14.0375
5, 225, 13, 6, 80, 69, 43.3571, 0, 13, 8,5, 0, 0.278042, 0.180371, 0.487165, 0.038139, 13.9007
5, 225, 13, 7, 80, 78, 236.747, 0, 37, 30,7, 0, 0.275632, 0.202725, 0.60506, 0.103402, 14.0555
5, 225, 13, 8, 80, 81, 242.325, 0, 29, 25,4, 0, 0.281263, 0.211027, 0.597264, 0.087817, 14.0648
5, 225, 13, 9, 80, 72, 120.284, 0, 26, 18,8, 0, 0.272281, 0.19749, 0.508321, 0.046586, 13.9446
5, 225, 13, 10, 80, 79, 136.402, 0, 38, 30,8, 0, 0.275923, 0.207154, 0.620392, 0.092335, 14.1934
5, 225, 13, 11, 80, 78, 105.748, 0, 14, 8,6, 0, 0.28211, 0.203061, 0.496313, 0.022554, 13.9431
5, 225, 13, 12, 80, 69, 111.803, 0, 33, 22,11, 0, 0.267226, 0.179545, 0.543159, 0.090947, 13.9092
5, 225, 14, 1, 80, 78, 287.178, 0, 38, 35,3, 0, 0.273503, 0.203011, 0.620936, 0.108311, 13.9936
5, 225, 14, 2, 80, 78, 376.744, 0, 39, 34,5, 0, 0.282236, 0.206227, 0.615149, 0.115991, 14.0723
5, 225, 14, 3, 80, 69, 167.158, 0, 31, 24,7, 0, 0.271199, 0.180171, 0.525515, 0.076058, 13.942
5, 225, 14, 4, 80, 73, 530.242, 0, 41, 36,5, 0, 0.272116, 0.201433, 0.59238, 0.116206, 13.9438
5, 225, 14, 5, 80, 74, 50.5275, 0, 14, 8,6, 0, 0.284726, 0.193297, 0.540904, 0.044401, 14.0159
5, 225, 14, 6, 80, 69, 66.8472, 0, 15, 7,8, 0, 0.269981, 0.179701, 0.471965, 0.021076, 13.8572
5, 225, 14, 7, 80, 78, 197.958, 0, 35, 31,4, 0, 0.274586, 0.20529, 0.611552, 0.107735, 14.0443
5, 225, 14, 8, 80, 81, 254.953, 0, 36, 30,6, 0, 0.283738, 0.211052, 0.598061, 0.086118, 14.0718
5, 225, 14, 9, 80, 72, 115.416, 0, 27, 21,6, 0, 0.272406, 0.188197, 0.52312, 0.060293, 13.9518
5, 225, 14, 10, 80, 79, 174.839, 0, 38, 27,11, 0, 0.267892, 0.205716, 0.616281, 0.099785, 14.1882
5, 225, 14, 11, 80, 78, 106.333, 0, 27, 18,9, 0, 0.282671, 0.203166, 0.537994, 0.060629, 13.9932
5, 225, 14, 12, 80, 69, 78.9077, 0, 21, 14,7, 0, 0.28301, 0.180046, 0.495616, 0.045308, 13.8905
5, 225, 14, 13, 80, 80, 297.12, 0, 36, 27,9, 0, 0.271104, 0.212249, 0.629899, 0.095126, 14.0006
5, 225, 15, 1, 62, 78, 258.252, 0, 30, 25,5, 0, 0.278948, 0.21923, 0.484169, 0.086173, 14.0669
5, 225, 15, 2, 62, 78, 126.379, 0, 20, 15,5, 0, 0.278478, 0.20491, 0.458047, 0.055694, 13.9754
5, 225, 15, 3, 62, 69, 434.488, 0, 35, 34,1, 0, 0.277035, 0.180481, 0.460478, 0.102464, 13.8866
5, 225, 15, 4, 62, 73, 181.23, 0, 29, 22,7, 0, 0.273297, 0.191954, 0.458133, 0.088237, 14.0455
5, 225, 15, 5, 62, 74, 152.273, 0, 23, 20,3, 0, 0.277531, 0.195141, 0.435078, 0.05411, 13.9376
5, 225, 15, 6, 62, 69, 133.651, 0, 23, 19,4, 0, 0.281198, 0.183006, 0.410911, 0.057301, 13.7932
5, 225, 15, 7, 62, 78, 246.62, 0, 33, 28,5, 0, 0.271645, 0.202495, 0.485987, 0.090817, 14.1101
5, 225, 15, 8, 62, 81, 108.695, 0, 23, 19,4, 0, 0.267752, 0.211958, 0.451675, 0.054552, 13.7744
5, 225, 15, 9, 62, 72, 194.724, 0, 30, 25,5, 0, 0.276059, 0.188112, 0.434191, 0.068654, 13.8428
5, 225, 15, 10, 62, 79, 140.427, 0, 27, 24,3, 0, 0.276654, 0.208185, 0.473568, 0.073393, 14.2237
5, 225, 15, 11, 62, 78, 72.1979, 0, 25, 9,16, 0, 0.270642, 0.203958, 0.400887, 0.030163, 13.7428
5, 225, 15, 12, 62, 69, 144.241, 0, 24, 19,5, 0, 0.273348, 0.179921, 0.437427, 0.069476, 13.789
5, 225, 15, 13, 62, 80, 133.549, 0, 25, 20,5, 0, 0.268989, 0.208411, 0.45137, 0.049947, 13.9814
5, 225, 15, 14, 62, 80, 337.692, 0, 31, 27,4, 0, 0.277912, 0.209579, 0.501523, 0.091579, 13.9096
5, 225, 16, 1, 63, 78, 139.458, 0, 26, 22,4, 0, 0.277185, 0.204394, 0.481158, 0.076519, 13.8538
5, 225, 16, 2, 63, 78, 200.23, 0, 26, 22,4, 0, 0.273568, 0.203121, 0.457141, 0.066786, 13.9956
5, 225, 16, 3, 63, 69, 316.796, 0, 41, 37,4, 0, 0.268183, 0.180167, 0.510064, 0.143019, 13.8727
5, 225, 16, 4, 63, 73, 231.104, 0, 29, 22,7, 0, 0.281982, 0.190657, 0.43385, 0.05656, 13.7689
5, 225, 16, 5, 63, 74, 352.415, 0, 29, 27,2, 0, 0.271494, 0.192921, 0.486928, 0.083909, 14.0636
5, 225, 16, 6, 63, 69, 373.334, 0, 27, 24,3, 0, 0.268038, 0.180246, 0.442527, 0.082611, 13.7658
5, 225, 16, 7, 63, 78, 153.779, 0, 28, 22,6, 0, 0.27714, 0.203512, 0.45885, 0.060703, 13.8855
5, 225, 16, 8, 63, 81, 54.3936, 0, 20, 9,11, 0, 0.2693, 0.210805, 0.451124, 0.042122, 14.0056
5, 225, 16, 9, 63, 72, 160.763, 0, 36, 24,12, 0, 0.273483, 0.190557, 0.450743, 0.073859, 13.8358
5, 225, 16, 10, 63, 79, 137.741, 0, 29, 23,6, 0, 0.278192, 0.206783, 0.484895, 0.078683, 14.0566
5, 225, 16, 11, 63, 78, 35.3927, 0, 9, 7,2, 0, 0.280406, 0.203336, 0.389739, 0.02039, 13.9841
5, 225, 16, 12, 63, 69, 357.999, 0, 26, 23,3, 0, 0.287678, 0.180492, 0.433445, 0.070242, 13.7748
5, 225, 16, 13, 63, 80, 74.388, 0, 13, 10,3, 0, 0.270773, 0.209232, 0.442693, 0.032804, 13.7703
5, 225, 16, 14, 63, 80, 164.984, 0, 24, 18,6, 0, 0.271935, 0.208918, 0.479579, 0.064666, 14.0746
5, 225, 16, 15, 63, 62, 196.196, 0, 30, 20,10, 0, 0.268614, 0.162572, 0.400621, 0.069966, 13.7734
5, 225, 17, 1, 85, 78, 207.704, 0, 33, 30,3, 0, 0.274244, 0.203552, 0.62112, 0.086338, 13.995
5, 225, 17, 2, 85, 78, 590.557, 0, 45, 40,5, 0, 0.289339, 0.207374, 0.667541, 0.136696, 14.1374
5, 225, 17, 3, 85, 69, 160.702, 0, 34, 22,12, 0, 0.272671, 0.179726, 0.543635, 0.080347, 13.9731
5, 225, 17, 4, 85, 73, 468.406, 0, 40, 33,7, 0, 0.27209, 0.190577, 0.619322, 0.11797, 13.9974
5, 225, 17, 5, 85, 74, 39.7968, 0, 18, 8,10, 0, 0.29671, 0.193176, 0.516572, 0.023982, 13.9764
5, 225, 17, 6, 85, 69, 45.6933, 0, 19, 13,6, 0, 0.272682, 0.181268, 0.517141, 0.035945, 13.915
5, 225, 17, 7, 85, 78, 196.055, 0, 41, 35,6, 0, 0.271113, 0.203096, 0.635273, 0.108968, 14.0643
5, 225, 17, 8, 85, 81, 176.259, 0, 36, 29,7, 0, 0.287701, 0.212799, 0.624812, 0.087175, 14.1246
5, 225, 17, 9, 85, 72, 73.7796, 0, 20, 15,5, 0, 0.302384, 0.190712, 0.545035, 0.058359, 14.3197
5, 225, 17, 10, 85, 79, 174.121, 0, 39, 28,11, 0, 0.276283, 0.219515, 0.619388, 0.077471, 14.2202
