20, 1, 38, 638, 729, 86.3251, 116.32,15, 11
30, 1, 38, 359, 493, 27.9221, 27.9221,4, 4
40, 1, 38, 215, 349, 13.9128, 13.9128,2, 2
50, 1, 38, 145, 252, 6.71125, 6.71125,1, 1
60, 1, 38, 105, 178, 6.71125, 6.71125,1, 1
70, 1, 38, 75, 118, 0, 0,0, 0
80, 1, 38, 53, 89, 0, 0,0, 0
90, 1, 38, 41, 63, 0, 0,0, 0
100, 1, 38, 27, 44, 0, 0,0, 0
110, 1, 38, 18, 24, 0, 0,0, 0
120, 1, 38, 10, 15, 0, 0,0, 0
130, 1, 38, 6, 12, 0, 0,0, 0
140, 1, 38, 5, 12, 0, 0,0, 0
150, 1, 38, 4, 9, 0, 0,0, 0
160, 1, 38, 1, 9, 0, 0,0, 0
170, 1, 38, 1, 8, 0, 0,0, 0
180, 1, 38, 1, 6, 0, 0,0, 0
190, 1, 38, 1, 5, 0, 0,0, 0
200, 1, 38, 1, 5, 0, 0,0, 0
