1, 1, 3, 1, 9, 22, 462.313, 274.304, 70.5817, 14.6617, 0, 126.642, 550.983, 262.447, 68.0921, 21, 2, 124.042, 1, 1.68156e-44
1, 1, 3, 1, 10, 8, 465.643, 276.596, 89.5132, 11.8877, 0, 47.0109, 553.192, 264.431, 75.4885, 11.9159, 0, 71.0105, 0, 1.82169e-44
1, 1, 3, 1, 10, 7, 465.643, 276.596, 89.5132, 11.8877, 0, 47.0109, 550.219, 261.329, 61.5282, 13.8387, 0, 137.367, 1, 1.54143e-44
1, 1, 3, 1, 13, 11, 464.386, 283.486, 79.2126, 9.58372, 0, 65.5435, 553.821, 271.821, 77.5882, 12.2414, 0, 75.0704, 0, 72
1, 1, 3, 1, 15, 14, 366.717, 138.888, 65.7629, 18.7625, 1, 94.1043, 439.67, 131.092, 63.6498, 16.8732, 1, 103.282, 0, 5.74532e-44
1, 1, 3, 1, 15, 2, 366.717, 138.888, 65.7629, 18.7625, 1, 94.1043, 436.611, 134.707, 60.4084, 13.5652, 0, 66.5652, 1, 1.4013e-45
1, 1, 3, 1, 16, 1, 370.476, 139.475, 77.1397, 14.5802, 1, 73.7807, 443.572, 132.567, 70.347, 14.4287, 0, 64.3458, 0, 59
1, 1, 3, 1, 16, 15, 370.476, 139.475, 77.1397, 14.5802, 1, 73.7807, 444.183, 132.309, 63.6668, 17.7937, 1, 79.0221, 1, 36
1, 1, 3, 1, 17, 2, 363.07, 141.478, 65.1532, 16.3333, 1, 69.0833, 436.611, 134.707, 60.4084, 13.5652, 0, 66.5652, 0, 1.68156e-44
1, 1, 3, 1, 17, 21, 363.07, 141.478, 65.1532, 16.3333, 1, 69.0833, 434.29, 134.704, 55.9831, 22.4286, 2, 68.7202, 1, 149
1, 1, 3, 1, 22, 15, 371.8, 139.517, 65.4838, 20.8321, 2, 69.4174, 444.183, 132.309, 63.6668, 17.7937, 1, 79.0221, 0, 77
1, 1, 3, 1, 22, 1, 371.8, 139.517, 65.4838, 20.8321, 2, 69.4174, 443.572, 132.567, 70.347, 14.4287, 0, 64.3458, 1, 71
1, 1, 3, 1, 23, 21, 359.909, 142.085, 60.6333, 25.0407, 2, 51.2184, 434.29, 134.704, 55.9831, 22.4286, 2, 68.7202, 0, 8.42353e+37
1, 1, 3, 1, 23, 20, 359.909, 142.085, 60.6333, 25.0407, 2, 51.2184, 542.312, 106.179, 56.6506, 24.8919, 2, 56.2725, 1, 0
1, 1, 3, 1, 26, 26, 276.507, 163.298, -166.327, 42.9963, 4, 68.2454, 353.441, 163.165, 178.593, 61.5681, 5, 86.2128, 0, 7.14546e+25
1, 1, 3, 1, 28, 25, 332.653, 151.975, 163.15, 74.5205, 5, 54.1815, 410.833, 149.5, 149.13, 56, 4, 58, 0, 5.82705e-10
1, 1, 3, 2, 3, 1, 370.372, 140.512, 79.1158, 13.2057, 0, 70.0922, 506.68, 121, 64.5268, 14.2434, 0, 84.3669, 0, 58
1, 1, 3, 2, 3, 11, 370.372, 140.512, 79.1158, 13.2057, 0, 70.0922, 507.75, 119.25, 59.912, 18, 2, 74.4443, 1, 198
1, 1, 3, 2, 5, 3, 352.235, 142.85, 70.4626, 11.8333, 0, 53.0278, 487.997, 126.993, 58.9224, 12.5833, 0, 63.3403, 0, 5.60519e-45
1, 1, 3, 2, 5, 12, 352.235, 142.85, 70.4626, 11.8333, 0, 53.0278, 498.283, 124.257, 47.8475, 23.717, 2, 59.0197, 1, 2.38221e-44
1, 1, 3, 2, 15, 8, 366.717, 138.888, 65.7629, 18.7625, 1, 94.1043, 502.919, 120.29, 55.5019, 18.5899, 1, 103.4, 0, 2.10195e-44
1, 1, 3, 2, 15, 11, 366.717, 138.888, 65.7629, 18.7625, 1, 94.1043, 507.75, 119.25, 59.912, 18, 2, 74.4443, 1, 96
1, 1, 3, 2, 23, 12, 359.909, 142.085, 60.6333, 25.0407, 2, 51.2184, 498.283, 124.257, 47.8475, 23.717, 2, 59.0197, 0, 2.52234e-44
1, 1, 3, 2, 23, 13, 359.909, 142.085, 60.6333, 25.0407, 2, 51.2184, 484.459, 128.337, 58.9035, 28.4118, 2, 58.6593, 1, 2.52234e-44
1, 1, 3, 2, 25, 14, 348.122, 132.406, 72.4223, 49.5789, 4, 54.0548, 484.132, 124.073, 54.5498, 35.625, 3, 50.0208, 0, 7.11579e-42
1, 1, 3, 2, 25, 13, 348.122, 132.406, 72.4223, 49.5789, 4, 54.0548, 484.459, 128.337, 58.9035, 28.4118, 2, 58.6593, 1, 0
1, 1, 3, 2, 26, 19, 276.507, 163.298, -166.327, 42.9963, 4, 68.2454, 413.548, 158.7, 175.792, 68.5711, 5, 91.1111, 0, 0
1, 1, 3, 2, 26, 16, 276.507, 163.298, -166.327, 42.9963, 4, 68.2454, 411.654, 161.533, -153.144, 36, 4, 87.6786, 1, 1.89561e-38
1, 1, 4, 1, 0, 14, 490.194, 123.22, 64.1119, 15.3926, 0, 107.353, 439.67, 131.092, 63.6498, 16.8732, 1, 103.282, 0, 5.74532e-44
1, 1, 4, 1, 0, 1, 490.194, 123.22, 64.1119, 15.3926, 0, 107.353, 443.572, 132.567, 70.347, 14.4287, 0, 64.3458, 1, 81
1, 1, 4, 1, 2, 2, 486.798, 126.62, 59.83, 13.7085, 0, 77.4409, 436.611, 134.707, 60.4084, 13.5652, 0, 66.5652, 0, 2.52234e-44
1, 1, 4, 1, 2, 0, 486.798, 126.62, 59.83, 13.7085, 0, 77.4409, 543.113, 106, 65.9933, 14.2443, 0, 47.1253, 1, 40
1, 1, 4, 1, 7, 10, 612.237, 267.56, 36.2491, 16.2125, 0, 77.9594, 546.234, 272.9, 41.3406, 16.0244, 0, 62.2226, 0, 114
1, 1, 4, 1, 10, 15, 495.207, 124.442, 60.0928, 18.75, 1, 81.375, 444.183, 132.309, 63.6668, 17.7937, 1, 79.0221, 0, 85
1, 1, 4, 1, 10, 1, 495.207, 124.442, 60.0928, 18.75, 1, 81.375, 443.572, 132.567, 70.347, 14.4287, 0, 64.3458, 1, 67
1, 1, 4, 1, 13, 24, 498.545, 123.63, 33.4694, 34.2857, 3, 59.7143, 447.398, 131.079, 42.8132, 30.6, 3, 54.05, 0, 5.05869e-43
1, 1, 4, 1, 13, 15, 498.545, 123.63, 33.4694, 34.2857, 3, 59.7143, 444.183, 132.309, 63.6668, 17.7937, 1, 79.0221, 1, 134
1, 1, 4, 1, 16, 24, 493.5, 125, 33.8091, 36, 4, 76, 447.398, 131.079, 42.8132, 30.6, 3, 54.05, 0, 1.12869e+27
1, 1, 4, 1, 16, 21, 493.5, 125, 33.8091, 36, 4, 76, 434.29, 134.704, 55.9831, 22.4286, 2, 68.7202, 1, 9.0072e+15
1, 1, 4, 1, 17, 25, 459.286, 139.073, 134.816, 56.4, 4, 53.8167, 410.833, 149.5, 149.13, 56, 4, 58, 0, 0
1, 1, 4, 1, 17, 18, 459.286, 139.073, 134.816, 56.4, 4, 53.8167, 547.932, 266.925, 55.5616, 17.4262, 1, 54.1504, 1, 0
1, 1, 4, 1, 18, 26, 395.201, 156.27, -170.277, 49.0406, 4, 89.9361, 353.441, 163.165, 178.593, 61.5681, 5, 86.2128, 0, -1.88368e-14
1, 1, 4, 1, 18, 9, 395.201, 156.27, -170.277, 49.0406, 4, 89.9361, 557.358, 270.495, 115.52, 10.8947, 0, 48.6447, 1, 5.74532e-44
1, 1, 4, 1, 21, 25, 457.432, 140.367, 158.574, 64.3636, 5, 60.6705, 410.833, 149.5, 149.13, 56, 4, 58, 0, 2.95159e+29
1, 1, 4, 1, 21, 22, 457.432, 140.367, 158.574, 64.3636, 5, 60.6705, 550.983, 262.447, 68.0921, 21, 2, 124.042, 1, 3.84124e+15
1, 1, 4, 1, 22, 26, 401.747, 154.991, -175.37, 94.652, 6, 89.0426, 353.441, 163.165, 178.593, 61.5681, 5, 86.2128, 0, 4.07445e-11
1, 1, 4, 1, 22, 14, 401.747, 154.991, -175.37, 94.652, 6, 89.0426, 439.67, 131.092, 63.6498, 16.8732, 1, 103.282, 1, 0
1, 1, 4, 2, 1, 1, 493.065, 124.927, 71.1892, 12.5422, 0, 78.3389, 506.68, 121, 64.5268, 14.2434, 0, 84.3669, 0, 59
1, 1, 4, 2, 1, 11, 493.065, 124.927, 71.1892, 12.5422, 0, 78.3389, 507.75, 119.25, 59.912, 18, 2, 74.4443, 1, 156
1, 1, 4, 2, 2, 2, 486.798, 126.62, 59.83, 13.7085, 0, 77.4409, 499.797, 123.175, 56.8222, 12.92, 0, 72.8817, 0, 2.38221e-44
1, 1, 4, 2, 2, 8, 486.798, 126.62, 59.83, 13.7085, 0, 77.4409, 502.919, 120.29, 55.5019, 18.5899, 1, 103.4, 1, 1.4013e-44
1, 1, 4, 2, 4, 10, 132.25, 214.75, 162.874, 18, 0, 61.8887, 177.589, 231.508, 156.412, 17.9085, 1, 65.8191, 0, 39
1, 1, 4, 2, 8, 7, 578.527, 279.914, 64.035, 12.0968, 0, 54.0081, 590.928, 273.901, 60.2896, 11.6667, 0, 51.0972, 0, 1.82169e-44
1, 1, 4, 2, 11, 13, 473.529, 129.12, 65.5534, 27.375, 2, 48.5312, 484.459, 128.337, 58.9035, 28.4118, 2, 58.6593, 0, 1.68156e-44
1, 1, 4, 2, 11, 14, 473.529, 129.12, 65.5534, 27.375, 2, 48.5312, 484.132, 124.073, 54.5498, 35.625, 3, 50.0208, 1, 5.74532e-44
1, 1, 4, 2, 12, 12, 490.017, 123.976, 49.1022, 29.1261, 3, 93.7993, 498.283, 124.257, 47.8475, 23.717, 2, 59.0197, 0, 2.38221e-44
1, 1, 4, 2, 12, 14, 490.017, 123.976, 49.1022, 29.1261, 3, 93.7993, 484.132, 124.073, 54.5498, 35.625, 3, 50.0208, 1, 5.74532e-44
1, 1, 4, 2, 14, 13, 471.041, 129.919, 66.7958, 36.5841, 3, 55.0446, 484.459, 128.337, 58.9035, 28.4118, 2, 58.6593, 0, 2.66247e-44
1, 1, 4, 2, 14, 14, 471.041, 129.919, 66.7958, 36.5841, 3, 55.0446, 484.132, 124.073, 54.5498, 35.625, 3, 50.0208, 1, 5.74532e-44
1, 1, 4, 2, 18, 19, 395.201, 156.27, -170.277, 49.0406, 4, 89.9361, 413.548, 158.7, 175.792, 68.5711, 5, 91.1111, 0, 7.14523e+25
1, 1, 4, 2, 18, 16, 395.201, 156.27, -170.277, 49.0406, 4, 89.9361, 411.654, 161.533, -153.144, 36, 4, 87.6786, 1, -2.84217e-14
1, 1, 4, 2, 19, 10, 128, 212, 157.556, 36, 4, 78.958, 177.589, 231.508, 156.412, 17.9085, 1, 65.8191, 0, -3.4878e-07
1, 1, 4, 2, 20, 17, 494.725, 131.673, -22.3108, 78.7603, 5, 62.6354, 510.819, 127.603, -23.3065, 68.8421, 5, 46.3289, 0, 0
1, 1, 4, 2, 20, 18, 494.725, 131.673, -22.3108, 78.7603, 5, 62.6354, 468.87, 139.96, 175.388, 74.087, 5, 71.1739, 1, 0
1, 1, 4, 2, 22, 19, 401.747, 154.991, -175.37, 94.652, 6, 89.0426, 413.548, 158.7, 175.792, 68.5711, 5, 91.1111, 0, -7.85268e-11
1, 1, 4, 2, 22, 17, 401.747, 154.991, -175.37, 94.652, 6, 89.0426, 510.819, 127.603, -23.3065, 68.8421, 5, 46.3289, 1, -0.0931373
1, 1, 4, 3, 5, 11, 616.697, 262.559, 46.4182, 12.4648, 0, 52.213, 460.263, 281.401, 48.3549, 10.4211, 0, 51.3158, 0, 74
1, 1, 4, 3, 6, 11, 616.984, 265.026, 41.5209, 11, 0, 51.9167, 460.263, 281.401, 48.3549, 10.4211, 0, 51.3158, 0, 68
1, 1, 4, 3, 10, 22, 495.207, 124.442, 60.0928, 18.75, 1, 81.375, 371.8, 139.517, 65.4838, 20.8321, 2, 69.4174, 0, 1.26117e-44
1, 1, 4, 3, 10, 3, 495.207, 124.442, 60.0928, 18.75, 1, 81.375, 370.372, 140.512, 79.1158, 13.2057, 0, 70.0922, 1, 3.22299e-44
1, 1, 4, 3, 18, 26, 395.201, 156.27, -170.277, 49.0406, 4, 89.9361, 276.507, 163.298, -166.327, 42.9963, 4, 68.2454, 0, -1.09526e-18
1, 1, 4, 3, 20, 28, 494.725, 131.673, -22.3108, 78.7603, 5, 62.6354, 332.653, 151.975, 163.15, 74.5205, 5, 54.1815, 0, 48.0657
1, 1, 4, 3, 21, 28, 457.432, 140.367, 158.574, 64.3636, 5, 60.6705, 332.653, 151.975, 163.15, 74.5205, 5, 54.1815, 0, 2.59596e-06
1, 1, 4, 3, 21, 27, 457.432, 140.367, 158.574, 64.3636, 5, 60.6705, 338.628, 131.986, 142.721, 77.6275, 5, 63.1579, 1, 2.55974e-12
1, 1, 4, 3, 22, 26, 401.747, 154.991, -175.37, 94.652, 6, 89.0426, 276.507, 163.298, -166.327, 42.9963, 4, 68.2454, 0, 4.05206e-11
1, 1, 4, 3, 22, 28, 401.747, 154.991, -175.37, 94.652, 6, 89.0426, 332.653, 151.975, 163.15, 74.5205, 5, 54.1815, 1, 4.12567e-08
1, 1, 5, 1, 1, 0, 484.487, 129.076, 76.5112, 14.4419, 0, 56.561, 543.113, 106, 65.9933, 14.2443, 0, 47.1253, 0, 28
1, 1, 5, 1, 1, 2, 484.487, 129.076, 76.5112, 14.4419, 0, 56.561, 436.611, 134.707, 60.4084, 13.5652, 0, 66.5652, 1, 1.96182e-44
1, 1, 5, 1, 2, 14, 383.764, 138.505, 70.9128, 16.0102, 0, 98.5584, 439.67, 131.092, 63.6498, 16.8732, 1, 103.282, 0, 5.74532e-44
1, 1, 5, 1, 2, 2, 383.764, 138.505, 70.9128, 16.0102, 0, 98.5584, 436.611, 134.707, 60.4084, 13.5652, 0, 66.5652, 1, 2.8026e-45
1, 1, 5, 1, 3, 2, 380.752, 141.134, 69.9236, 12.4755, 0, 67.3939, 436.611, 134.707, 60.4084, 13.5652, 0, 66.5652, 0, 1.4013e-45
1, 1, 5, 1, 3, 0, 380.752, 141.134, 69.9236, 12.4755, 0, 67.3939, 543.113, 106, 65.9933, 14.2443, 0, 47.1253, 1, 37
1, 1, 5, 1, 4, 1, 387.81, 140.943, 77.684, 13.7666, 0, 71.5991, 443.572, 132.567, 70.347, 14.4287, 0, 64.3458, 0, 48
1, 1, 5, 1, 4, 15, 387.81, 140.943, 77.684, 13.7666, 0, 71.5991, 444.183, 132.309, 63.6668, 17.7937, 1, 79.0221, 1, 164
1, 1, 5, 1, 5, 8, 489.065, 279.959, 88.519, 11.8352, 0, 70.0343, 553.192, 264.431, 75.4885, 11.9159, 0, 71.0105, 0, 2.8026e-45
1, 1, 5, 1, 5, 7, 489.065, 279.959, 88.519, 11.8352, 0, 70.0343, 550.219, 261.329, 61.5282, 13.8387, 0, 137.367, 1, 1.96182e-44
1, 1, 5, 1, 7, 13, 493.212, 127.903, 87.3709, 18.6, 1, 63.175, 551.727, 103.61, 74.4044, 17.449, 1, 66.2066, 0, 2.94273e-44
1, 1, 5, 1, 7, 19, 493.212, 127.903, 87.3709, 18.6, 1, 63.175, 547.079, 103.114, 67.3412, 21.441, 2, 75.2243, 1, 5.74532e-44
1, 1, 5, 1, 8, 14, 383.68, 138.768, 68.5146, 17.8053, 1, 96.2132, 439.67, 131.092, 63.6498, 16.8732, 1, 103.282, 0, 5.74532e-44
1, 1, 5, 1, 8, 2, 383.68, 138.768, 68.5146, 17.8053, 1, 96.2132, 436.611, 134.707, 60.4084, 13.5652, 0, 66.5652, 1, 2.94273e-44
1, 1, 5, 1, 17, 26, 289.032, 160.004, -155.414, 40.7547, 3, 71.858, 353.441, 163.165, 178.593, 61.5681, 5, 86.2128, 0, 0
1, 1, 5, 1, 20, 25, 349.598, 152.281, 166.801, 66.6266, 5, 59.6273, 410.833, 149.5, 149.13, 56, 4, 58, 0, 1.53658e+16
1, 1, 5, 1, 21, 26, 293.217, 157.78, -173.533, 68.3478, 5, 80.2663, 353.441, 163.165, 178.593, 61.5681, 5, 86.2128, 0, 1.89556e-38
1, 1, 5, 1, 21, 14, 293.217, 157.78, -173.533, 68.3478, 5, 80.2663, 439.67, 131.092, 63.6498, 16.8732, 1, 103.282, 1, 0
1, 1, 5, 2, 2, 8, 383.764, 138.505, 70.9128, 16.0102, 0, 98.5584, 502.919, 120.29, 55.5019, 18.5899, 1, 103.4, 0, 2.38221e-44
1, 1, 5, 2, 2, 0, 383.764, 138.505, 70.9128, 16.0102, 0, 98.5584, 502.916, 119.071, 62.5736, 15.4803, 0, 94.8783, 1, 32
1, 1, 5, 2, 3, 2, 380.752, 141.134, 69.9236, 12.4755, 0, 67.3939, 499.797, 123.175, 56.8222, 12.92, 0, 72.8817, 0, 1.4013e-45
1, 1, 5, 2, 3, 1, 380.752, 141.134, 69.9236, 12.4755, 0, 67.3939, 506.68, 121, 64.5268, 14.2434, 0, 84.3669, 1, 87
1, 1, 5, 2, 4, 1, 387.81, 140.943, 77.684, 13.7666, 0, 71.5991, 506.68, 121, 64.5268, 14.2434, 0, 84.3669, 0, 48
1, 1, 5, 2, 4, 11, 387.81, 140.943, 77.684, 13.7666, 0, 71.5991, 507.75, 119.25, 59.912, 18, 2, 74.4443, 1, 73
1, 1, 5, 2, 6, 5, 487.722, 127.722, 81.8285, 20.2033, 1, 83.7532, 417.699, 152.081, 68.3009, 14.1429, 0, 51.125, 0, 24
1, 1, 5, 2, 6, 1, 487.722, 127.722, 81.8285, 20.2033, 1, 83.7532, 506.68, 121, 64.5268, 14.2434, 0, 84.3669, 1, 93
1, 1, 5, 2, 8, 8, 383.68, 138.768, 68.5146, 17.8053, 1, 96.2132, 502.919, 120.29, 55.5019, 18.5899, 1, 103.4, 0, 1.4013e-45
1, 1, 5, 2, 8, 11, 383.68, 138.768, 68.5146, 17.8053, 1, 96.2132, 507.75, 119.25, 59.912, 18, 2, 74.4443, 1, 72
1, 1, 5, 2, 15, 13, 366.497, 142.19, 81.9915, 28.5484, 2, 57.9382, 484.459, 128.337, 58.9035, 28.4118, 2, 58.6593, 0, 2.52234e-44
1, 1, 5, 2, 15, 14, 366.497, 142.19, 81.9915, 28.5484, 2, 57.9382, 484.132, 124.073, 54.5498, 35.625, 3, 50.0208, 1, 5.74532e-44
1, 1, 5, 2, 17, 16, 289.032, 160.004, -155.414, 40.7547, 3, 71.858, 411.654, 161.533, -153.144, 36, 4, 87.6786, 0, -3.4878e-07
1, 1, 5, 2, 17, 19, 289.032, 160.004, -155.414, 40.7547, 3, 71.858, 413.548, 158.7, 175.792, 68.5711, 5, 91.1111, 1, 2.06299e-41
1, 1, 5, 2, 19, 16, 382.798, 147.203, 29.3081, 55.2245, 4, 46.96, 411.654, 161.533, -153.144, 36, 4, 87.6786, 0, -9.75114e-28
1, 1, 5, 2, 19, 15, 382.798, 147.203, 29.3081, 55.2245, 4, 46.96, 482.942, 129.314, 44.2415, 47.9104, 4, 48.0006, 1, 0
1, 1, 5, 2, 20, 17, 349.598, 152.281, 166.801, 66.6266, 5, 59.6273, 510.819, 127.603, -23.3065, 68.8421, 5, 46.3289, 0, 0
1, 1, 5, 2, 20, 18, 349.598, 152.281, 166.801, 66.6266, 5, 59.6273, 468.87, 139.96, 175.388, 74.087, 5, 71.1739, 1, 0
1, 1, 5, 2, 21, 19, 293.217, 157.78, -173.533, 68.3478, 5, 80.2663, 413.548, 158.7, 175.792, 68.5711, 5, 91.1111, 0, -6265.35
1, 1, 5, 3, 2, 15, 383.764, 138.505, 70.9128, 16.0102, 0, 98.5584, 366.717, 138.888, 65.7629, 18.7625, 1, 94.1043, 0, 33
1, 1, 5, 3, 2, 4, 383.764, 138.505, 70.9128, 16.0102, 0, 98.5584, 363.472, 141.428, 66.0505, 15.3192, 0, 58.1963, 1, 5.74532e-44
1, 1, 5, 3, 4, 3, 387.81, 140.943, 77.684, 13.7666, 0, 71.5991, 370.372, 140.512, 79.1158, 13.2057, 0, 70.0922, 0, 1.26117e-44
1, 1, 5, 3, 4, 16, 387.81, 140.943, 77.684, 13.7666, 0, 71.5991, 370.476, 139.475, 77.1397, 14.5802, 1, 73.7807, 1, 151
1, 1, 5, 3, 5, 10, 489.065, 279.959, 88.519, 11.8352, 0, 70.0343, 465.643, 276.596, 89.5132, 11.8877, 0, 47.0109, 0, 41
1, 1, 5, 3, 5, 9, 489.065, 279.959, 88.519, 11.8352, 0, 70.0343, 462.313, 274.304, 70.5817, 14.6617, 0, 126.642, 1, 5.74532e-44
1, 1, 5, 3, 7, 20, 493.212, 127.903, 87.3709, 18.6, 1, 63.175, 475.249, 122.633, 86.9975, 22.9803, 2, 60.2839, 0, 107
1, 1, 5, 3, 7, 21, 493.212, 127.903, 87.3709, 18.6, 1, 63.175, 464.585, 124.496, 76.1115, 22.6, 2, 56.4083, 1, 107
1, 1, 5, 3, 8, 15, 383.68, 138.768, 68.5146, 17.8053, 1, 96.2132, 366.717, 138.888, 65.7629, 18.7625, 1, 94.1043, 0, 113
1, 1, 5, 3, 8, 4, 383.68, 138.768, 68.5146, 17.8053, 1, 96.2132, 363.472, 141.428, 66.0505, 15.3192, 0, 58.1963, 1, 5.74532e-44
1, 1, 5, 3, 12, 23, 377.134, 141.461, 66.148, 26.6923, 2, 64.9263, 359.909, 142.085, 60.6333, 25.0407, 2, 51.2184, 0, 8.40779e-45
1, 1, 5, 3, 12, 21, 377.134, 141.461, 66.148, 26.6923, 2, 64.9263, 464.585, 124.496, 76.1115, 22.6, 2, 56.4083, 1, 175
1, 1, 5, 3, 13, 22, 389.297, 140.382, 65.8973, 22.1077, 2, 65.0776, 371.8, 139.517, 65.4838, 20.8321, 2, 69.4174, 0, 8.40779e-45
1, 1, 5, 3, 13, 23, 389.297, 140.382, 65.8973, 22.1077, 2, 65.0776, 359.909, 142.085, 60.6333, 25.0407, 2, 51.2184, 1, 8.40779e-45
1, 1, 5, 3, 17, 26, 289.032, 160.004, -155.414, 40.7547, 3, 71.858, 276.507, 163.298, -166.327, 42.9963, 4, 68.2454, 0, 0
1, 1, 5, 3, 18, 25, 367.09, 134.745, 90.6199, 56.2642, 4, 50.1895, 348.122, 132.406, 72.4223, 49.5789, 4, 54.0548, 0, -nan
1, 1, 5, 3, 18, 20, 367.09, 134.745, 90.6199, 56.2642, 4, 50.1895, 475.249, 122.633, 86.9975, 22.9803, 2, 60.2839, 1, 0.185788
1, 1, 5, 3, 20, 28, 349.598, 152.281, 166.801, 66.6266, 5, 59.6273, 332.653, 151.975, 163.15, 74.5205, 5, 54.1815, 0, 48.0657
1, 1, 5, 3, 20, 8, 349.598, 152.281, 166.801, 66.6266, 5, 59.6273, 464.699, 272.667, 83.2931, 12.7358, 0, 55.3986, 1, -3.4878e-07
1, 1, 5, 3, 21, 26, 293.217, 157.78, -173.533, 68.3478, 5, 80.2663, 276.507, 163.298, -166.327, 42.9963, 4, 68.2454, 0, 1.89556e-38
1, 1, 5, 4, 2, 0, 383.764, 138.505, 70.9128, 16.0102, 0, 98.5584, 490.194, 123.22, 64.1119, 15.3926, 0, 107.353, 0, 25
1, 1, 5, 4, 2, 2, 383.764, 138.505, 70.9128, 16.0102, 0, 98.5584, 486.798, 126.62, 59.83, 13.7085, 0, 77.4409, 1, 2.8026e-45
1, 1, 5, 4, 3, 2, 380.752, 141.134, 69.9236, 12.4755, 0, 67.3939, 486.798, 126.62, 59.83, 13.7085, 0, 77.4409, 0, 1.4013e-44
