70, 1, 2, 1, 20, 0, 0,0, 0
70, 1, 3, 1, 11, 0, 0,0, 0
70, 1, 4, 1, 31, 0, 0,0, 0
70, 1, 5, 1, 13, 0, 0,0, 0
70, 1, 6, 1, 19, 7.39434, 7.39434,1, 1
70, 1, 7, 1, 18, 0, 0,0, 0
70, 1, 8, 1, 8, 0, 0,0, 0
70, 1, 9, 1, 5, 0, 0,0, 0
70, 1, 10, 1, 6, 0, 0,0, 0
70, 1, 11, 1, 8, 0, 0,0, 0
70, 1, 12, 1, 31, 0, 0,0, 0
70, 1, 13, 1, 29, 0, 0,0, 0
70, 1, 14, 1, 11, 0, 0,0, 0
70, 1, 15, 1, 6, 0, 0,0, 0
70, 1, 16, 1, 13, 0, 0,0, 0
70, 1, 17, 1, 8, 0, 0,0, 0
70, 1, 18, 1, 9, 0, 0,0, 0
70, 1, 19, 1, 17, 0, 0,0, 0
70, 1, 20, 1, 28, 0, 0,0, 0
70, 1, 21, 1, 10, 0, 0,0, 0
70, 1, 22, 1, 6, 0, 0,0, 0
70, 1, 23, 1, 1, 0, 0,0, 0
70, 2, 2, 20, 20, inf, inf,19, 17
70, 2, 3, 20, 11, 8.27848, 8.27848,1, 1
70, 2, 4, 20, 31, 0, 0,0, 0
70, 2, 5, 20, 13, 0, 0,0, 0
70, 2, 6, 20, 19, 0, 0,0, 0
70, 2, 7, 20, 18, 0, 0,0, 0
70, 2, 8, 20, 8, 0, 0,0, 0
70, 2, 9, 20, 5, 0, 0,0, 0
70, 2, 10, 20, 6, 0, 0,0, 0
70, 2, 11, 20, 8, 0, 0,0, 0
70, 2, 12, 20, 31, 6.96679, 6.96679,1, 1
70, 2, 13, 20, 29, 0, 0,0, 0
70, 2, 14, 20, 11, 0, 0,0, 0
70, 2, 15, 20, 6, 0, 0,0, 0
70, 2, 16, 20, 13, 0, 0,0, 0
70, 2, 17, 20, 8, 0, 0,0, 0
70, 2, 18, 20, 9, 0, 0,0, 0
70, 2, 19, 20, 17, 0, 0,0, 0
70, 2, 20, 20, 28, 0, 0,0, 0
70, 2, 21, 20, 10, 0, 0,0, 0
70, 2, 22, 20, 6, 0, 0,0, 0
70, 2, 23, 20, 1, 0, 0,0, 0
70, 3, 2, 11, 20, 8.27852, 8.27852,1, 1
70, 3, 3, 11, 11, inf, inf,10, 10
70, 3, 4, 11, 31, 0, 0,0, 0
70, 3, 5, 11, 13, 0, 0,0, 0
70, 3, 6, 11, 19, 0, 0,0, 0
70, 3, 7, 11, 18, 0, 0,0, 0
70, 3, 8, 11, 8, 0, 0,0, 0
70, 3, 9, 11, 5, 0, 0,0, 0
70, 3, 10, 11, 6, 0, 0,0, 0
70, 3, 11, 11, 8, 0, 0,0, 0
70, 3, 12, 11, 31, 6.71612, 6.71612,1, 1
70, 3, 13, 11, 29, 0, 0,0, 0
70, 3, 14, 11, 11, 0, 0,0, 0
70, 3, 15, 11, 6, 0, 0,0, 0
70, 3, 16, 11, 13, 0, 0,0, 0
70, 3, 17, 11, 8, 0, 0,0, 0
70, 3, 18, 11, 9, 0, 0,0, 0
70, 3, 19, 11, 17, 0, 0,0, 0
70, 3, 20, 11, 28, 0, 0,0, 0
70, 3, 21, 11, 10, 0, 0,0, 0
70, 3, 22, 11, 6, 0, 0,0, 0
70, 3, 23, 11, 1, 0, 0,0, 0
70, 4, 2, 31, 20, 0, 0,0, 0
70, 4, 3, 31, 11, 0, 0,0, 0
70, 4, 4, 31, 31, inf, inf,24, 24
70, 4, 5, 31, 13, 31.9236, 31.9236,4, 4
70, 4, 6, 31, 19, 0, 0,0, 0
70, 4, 7, 31, 18, 0, 0,0, 0
70, 4, 8, 31, 8, 0, 0,0, 0
70, 4, 9, 31, 5, 0, 0,0, 0
70, 4, 10, 31, 6, 0, 0,0, 0
70, 4, 11, 31, 8, 0, 0,0, 0
70, 4, 12, 31, 31, 17.2239, 17.2239,2, 2
70, 4, 13, 31, 29, 15.5736, 15.5736,1, 1
70, 4, 14, 31, 11, 0, 0,0, 0
70, 4, 15, 31, 6, 0, 0,0, 0
70, 4, 16, 31, 13, 0, 0,0, 0
70, 4, 17, 31, 8, 0, 0,0, 0
70, 4, 18, 31, 9, 0, 0,0, 0
70, 4, 19, 31, 17, 0, 0,0, 0
70, 4, 20, 31, 28, 0, 0,0, 0
70, 4, 21, 31, 10, 0, 0,0, 0
70, 4, 22, 31, 6, 0, 0,0, 0
70, 4, 23, 31, 1, 0, 0,0, 0
70, 5, 2, 13, 20, 0, 0,0, 0
70, 5, 3, 13, 11, 0, 0,0, 0
70, 5, 4, 13, 31, 31.9235, 31.9235,4, 4
70, 5, 5, 13, 13, inf, inf,7, 6
70, 5, 6, 13, 19, 0, 0,0, 0
70, 5, 7, 13, 18, 0, 0,0, 0
70, 5, 8, 13, 8, 0, 0,0, 0
70, 5, 9, 13, 5, 0, 0,0, 0
70, 5, 10, 13, 6, 0, 0,0, 0
70, 5, 11, 13, 8, 0, 0,0, 0
70, 5, 12, 13, 31, 0, 0,0, 0
70, 5, 13, 13, 29, 0, 0,0, 0
70, 5, 14, 13, 11, 0, 0,0, 0
70, 5, 15, 13, 6, 0, 0,0, 0
70, 5, 16, 13, 13, 0, 0,0, 0
70, 5, 17, 13, 8, 0, 0,0, 0
70, 5, 18, 13, 9, 0, 0,0, 0
70, 5, 19, 13, 17, 0, 0,0, 0
70, 5, 20, 13, 28, 0, 0,0, 0
70, 5, 21, 13, 10, 0, 0,0, 0
70, 5, 22, 13, 6, 0, 0,0, 0
70, 5, 23, 13, 1, 0, 0,0, 0
70, 6, 2, 19, 20, 0, 0,0, 0
70, 6, 3, 19, 11, 0, 0,0, 0
70, 6, 4, 19, 31, 0, 0,0, 0
70, 6, 5, 19, 13, 0, 0,0, 0
