1, 1, 75, 2, 1, 6, 12, 0.0501952, 0.131807,13, 9, 4, 4, 3.08375, 1.29873, 0.192911, 0.031762, 9.63256
1, 1, 75, 3, 1, 13, 12, 0.12735, 0.324037,28, 26, 2, 8, 2.73297, 1.2674, 0.157908, 0.012374, 9.12058
1, 1, 75, 3, 2, 13, 11, 0.122736, 0.477303,41, 37, 4, 7, 2.72131, 1.24641, 0.13597, 0.014969, 8.96352
1, 1, 75, 4, 1, 9, 12, 0.0674755, 0.189055,19, 14, 5, 5, 2.75138, 1.28144, 0.113777, 0.0102, 9.0539
1, 1, 75, 4, 2, 9, 11, 0.0579848, 0.310256,31, 22, 9, 4, 2.71706, 1.26806, 0.118266, 0.014102, 8.97141
1, 1, 75, 4, 3, 9, 15, 0.0774934, 0.327562,32, 27, 5, 5, 2.73126, 1.36854, 0.130594, 0.013968, 9.06174
1, 1, 75, 5, 1, 8, 12, 0.0911519, 0.301876,27, 26, 1, 5, 2.74003, 1.26938, 0.112104, 0.011067, 8.95832
1, 1, 75, 5, 2, 8, 11, 0.108944, 0.401154,33, 31, 2, 5, 2.71616, 1.24593, 0.115324, 0.013121, 8.93534
1, 1, 75, 5, 3, 8, 15, 0.0981159, 0.416852,37, 37, 0, 5, 2.73302, 1.32183, 0.122173, 0.011357, 9.03598
1, 1, 75, 5, 4, 8, 12, 0.0511297, 0.23806,23, 9, 14, 4, 2.90331, 1.30921, 0.115741, 0.013511, 9.13372
1, 1, 75, 6, 1, 8, 12, 0.0657195, 0.171834,16, 14, 2, 5, 2.74773, 1.2872, 0.106834, 0.009528, 9.00366
1, 1, 75, 6, 2, 8, 11, 0.0681804, 0.26131,24, 23, 1, 5, 2.72728, 1.23963, 0.108812, 0.009814, 8.94746
1, 1, 75, 6, 3, 8, 15, 0.0771694, 0.339167,31, 30, 1, 5, 2.73971, 1.31676, 0.120024, 0.012193, 9.11313
1, 1, 75, 6, 4, 8, 12, 0.0338588, 0.146436,16, 6, 10, 3, 2.77752, 1.27252, 0.107269, 0.011112, 8.90805
1, 1, 75, 6, 5, 8, 12, 0.0498004, 0.194148,19, 10, 9, 4, 2.76807, 1.25653, 0.110921, 0.011843, 8.8322
1, 1, 75, 7, 1, 20, 12, 0.0886071, 0.195115,17, 16, 1, 6, 2.79195, 1.33368, 0.158354, 0.01016, 9.18514
1, 1, 75, 7, 2, 20, 11, 0.085056, 0.297846,27, 27, 0, 6, 2.72223, 1.27079, 0.148645, 0.009759, 9.03292
1, 1, 75, 7, 3, 20, 15, 0.0770945, 0.34988,30, 25, 5, 6, 2.74074, 1.32149, 0.173879, 0.012975, 9.14246
1, 1, 75, 7, 4, 20, 12, 0.0760718, 0.271855,24, 19, 5, 5, 2.78323, 1.26294, 0.156996, 0.01285, 9.01172
1, 1, 75, 7, 5, 20, 12, 0.0735509, 0.214069,18, 18, 0, 4, 2.774, 1.28042, 0.149742, 0.008081, 8.8769
1, 1, 75, 7, 6, 20, 13, 0.0862391, 0.317382,26, 26, 0, 5, 2.77119, 1.29276, 0.157988, 0.009669, 8.87182
1, 1, 75, 8, 1, 16, 12, 0.0815959, 0.163424,17, 14, 3, 8, 2.74494, 1.3156, 0.139587, 0.010801, 9.03148
1, 1, 75, 8, 2, 16, 11, 0.0674338, 0.213577,21, 19, 2, 6, 2.77072, 1.3268, 0.136145, 0.010466, 9.17291
1, 1, 75, 8, 3, 16, 15, 0.0696179, 0.277628,28, 27, 1, 6, 2.76381, 1.33769, 0.15374, 0.012479, 9.13917
1, 1, 75, 8, 4, 16, 12, 0.0391739, 0.148495,18, 8, 10, 4, 2.78976, 1.27135, 0.141651, 0.011928, 9.00149
1, 1, 75, 8, 5, 16, 12, 0.0344878, 0.115273,13, 5, 8, 3, 2.75372, 1.38417, 0.140394, 0.010576, 9.02233
1, 1, 75, 8, 6, 16, 13, 0.055657, 0.245682,25, 11, 14, 5, 2.82909, 1.29508, 0.14592, 0.015395, 9.02937
1, 1, 75, 8, 7, 16, 12, 0.064447, 0.26668,25, 20, 5, 5, 2.75249, 1.27836, 0.142563, 0.013125, 8.81021
1, 1, 75, 9, 1, 6, 12, 0.0623336, 0.210129,19, 13, 6, 4, 2.71804, 1.28021, 0.100361, 0.010566, 8.96448
1, 1, 75, 9, 2, 6, 11, 0.0668492, 0.301517,26, 18, 8, 4, 2.76002, 1.26144, 0.104554, 0.013156, 8.99282
