40, 1, 29, 41, 30, 0, 0,0, 0, 13, 45, 111, 86
40, 1, 30, 41, 83, 6.98324, 6.98324,1, 1, 15, 70, 260, 113
40, 1, 31, 41, 75, 6.93761, 6.93761,1, 1, 14, 53, 235, 96
40, 1, 32, 41, 57, 0, 0,0, 0, 14, 74, 185, 116
40, 1, 33, 41, 152, 9.35579, 9.35579,1, 1, 16, 86, 460, 130
40, 1, 34, 41, 53, 0, 0,0, 0, 14, 52, 177, 94
40, 1, 35, 41, 65, 7.73665, 7.73665,1, 1, 16, 65, 208, 110
40, 1, 36, 41, 160, 17.1266, 17.1266,2, 2, 17, 107, 500, 152
40, 1, 37, 41, 60, 19.6635, 19.6635,2, 2, 15, 58, 206, 101
40, 1, 38, 41, 71, 31.7907, 31.7907,3, 3, 15, 75, 224, 118
40, 1, 39, 41, 114, 6.91951, 6.91951,1, 1, 17, 104, 351, 150
40, 1, 40, 41, 58, 9.16788, 9.16788,1, 1, 14, 53, 188, 95
40, 2, 1, 28, 41, 17.7273, 17.7273,2, 2, 13, 64, 102, 106
40, 2, 3, 28, 39, 42.5062, 42.5062,5, 5, 13, 64, 101, 106
40, 2, 4, 28, 97, 20.6774, 20.6774,2, 2, 14, 78, 203, 120
40, 2, 5, 28, 29, 7.51768, 7.51768,1, 1, 13, 55, 87, 97
40, 2, 6, 28, 129, 45.199, 45.199,5, 5, 15, 98, 279, 142
40, 2, 7, 28, 141, 15.224, 15.224,2, 2, 16, 104, 300, 149
40, 2, 8, 28, 130, 46.3795, 53.7778,6, 5, 16, 88, 270, 132
40, 2, 9, 28, 33, 0, 0,0, 0, 13, 51, 86, 92
40, 2, 10, 28, 136, 26.5559, 34.0884,4, 3, 15, 85, 328, 129
40, 2, 11, 28, 113, 46.2573, 53.9143,6, 5, 15, 86, 237, 129
40, 2, 12, 28, 140, 33.1979, 33.1979,3, 3, 16, 107, 296, 151
40, 2, 13, 28, 131, 7.70459, 7.70459,1, 1, 15, 99, 268, 143
40, 2, 14, 28, 81, 0, 0,0, 0, 14, 80, 191, 123
40, 2, 15, 28, 102, 9.48733, 9.48733,1, 1, 15, 85, 224, 128
40, 2, 16, 28, 152, 8.67931, 8.67931,1, 1, 16, 101, 324, 145
40, 2, 17, 28, 53, 0, 0,0, 0, 14, 61, 123, 103
40, 2, 18, 28, 120, 7.30323, 7.30323,1, 1, 15, 80, 249, 124
40, 2, 19, 28, 77, 21.7608, 21.7608,3, 3, 14, 69, 171, 112
40, 2, 20, 28, 89, 8.7565, 8.7565,1, 1, 14, 75, 197, 117
40, 2, 21, 28, 64, 0, 0,0, 0, 15, 78, 142, 121
40, 2, 22, 28, 124, 0, 0,0, 0, 16, 91, 258, 135
40, 2, 23, 28, 123, 0, 0,0, 0, 15, 101, 254, 145
40, 2, 24, 28, 85, 0, 0,0, 0, 15, 71, 181, 115
40, 2, 25, 28, 134, 7.29581, 7.29581,1, 1, 16, 100, 292, 145
40, 2, 26, 28, 146, 46.7677, 46.7677,6, 6, 17, 95, 316, 141
40, 2, 27, 28, 106, 18.0987, 18.0987,2, 2, 15, 91, 223, 135
40, 2, 28, 28, 135, 13.6495, 13.6495,2, 2, 16, 102, 302, 146
40, 2, 29, 28, 30, 0, 0,0, 0, 13, 43, 83, 84
40, 2, 30, 28, 83, 0, 0,0, 0, 14, 71, 178, 113
40, 2, 31, 28, 75, 7.78159, 7.78159,1, 1, 14, 53, 169, 96
40, 2, 32, 28, 57, 0, 0,0, 0, 14, 77, 133, 119
40, 2, 33, 28, 152, 0, 0,0, 0, 16, 89, 318, 133
40, 2, 34, 28, 53, 0, 0,0, 0, 13, 46, 124, 87
40, 2, 35, 28, 65, 0, 0,0, 0, 15, 66, 146, 110
40, 2, 36, 28, 160, 15.7752, 15.7752,2, 2, 17, 104, 355, 149
40, 2, 37, 28, 60, 43.6857, 43.6857,5, 5, 14, 56, 138, 99
40, 2, 38, 28, 71, 0, 0,0, 0, 15, 70, 157, 113
40, 2, 39, 28, 114, 0, 0,0, 0, 17, 111, 236, 157
40, 2, 40, 28, 58, 0, 0,0, 0, 14, 53, 133, 95
40, 3, 1, 39, 41, 48.0181, 55.7568,6, 5, 14, 64, 149, 106
40, 3, 2, 39, 28, 35.2824, 42.5062,5, 4, 13, 62, 110, 104
40, 3, 4, 39, 97, 82.3178, 96.4945,11, 9, 15, 85, 313, 128
40, 3, 5, 39, 29, 71.8253, 104.025,10, 6, 14, 63, 119, 105
40, 3, 6, 39, 129, 94.076, 127.727,12, 9, 16, 108, 405, 152
40, 3, 7, 39, 141, 54.9748, 54.9748,5, 5, 16, 112, 460, 157
40, 3, 8, 39, 130, 34.6308, 34.6308,4, 4, 16, 96, 405, 141
40, 3, 9, 39, 33, 8.71734, 25.5145,3, 1, 14, 59, 166, 101
40, 3, 10, 39, 136, 56.3959, 56.3959,5, 5, 16, 93, 434, 137
40, 3, 11, 39, 113, 34.3022, 34.3022,4, 4, 15, 94, 350, 138
40, 3, 12, 39, 140, 68.1702, 68.1702,6, 6, 16, 116, 453, 161
40, 3, 13, 39, 131, 74.6294, 98.6621,8, 6, 16, 108, 412, 152
40, 3, 14, 39, 81, 17.0089, 17.0089,2, 2, 15, 89, 265, 132
40, 3, 15, 39, 102, 64.441, 83.4478,9, 7, 15, 94, 327, 138
40, 3, 16, 39, 152, 65.8843, 65.8843,7, 7, 16, 110, 476, 154
40, 3, 17, 39, 53, 0, 0,0, 0, 14, 69, 181, 111
40, 3, 18, 39, 120, 29.1713, 29.1713,4, 4, 16, 89, 375, 134
40, 3, 19, 39, 77, 7.18829, 7.18829,1, 1, 14, 72, 251, 115
40, 3, 20, 39, 89, 53.5171, 71.7783,8, 6, 15, 83, 289, 126
40, 3, 21, 39, 64, 14.4815, 28.837,4, 2, 15, 93, 216, 137
40, 3, 22, 39, 124, 52.3936, 68.1273,8, 6, 16, 99, 389, 145
40, 3, 23, 39, 123, 56.1239, 74.1822,9, 7, 16, 109, 385, 153
40, 3, 24, 39, 85, 0, 0,0, 0, 16, 78, 271, 122
40, 3, 25, 39, 134, 30.4997, 30.4997,4, 4, 17, 110, 416, 155
40, 3, 26, 39, 146, 22.5136, 22.5136,2, 2, 17, 103, 461, 149
40, 3, 27, 39, 106, 8.51922, 24.9095,3, 1, 16, 103, 341, 148
40, 3, 28, 39, 135, 77.9636, 101.012,12, 10, 16, 109, 424, 154
40, 3, 29, 39, 30, 0, 0,0, 0, 13, 55, 188, 96
40, 3, 30, 39, 83, 15.7797, 15.7797,2, 2, 15, 79, 267, 122
40, 3, 31, 39, 75, 7.67164, 7.67164,1, 1, 15, 75, 258, 118
40, 3, 32, 39, 57, 0, 0,0, 0, 15, 85, 191, 128
40, 3, 33, 39, 152, 8.2932, 8.2932,1, 1, 16, 94, 475, 139
40, 3, 34, 39, 53, 0, 0,0, 0, 14, 56, 180, 98
40, 3, 35, 39, 65, 8.60219, 8.60219,1, 1, 16, 73, 234, 118
40, 3, 36, 39, 160, 33.3214, 33.3214,4, 4, 17, 114, 504, 160
40, 3, 37, 39, 60, 15.2849, 15.2849,2, 2, 15, 65, 203, 108
40, 3, 38, 39, 71, 85.7228, 129.092,12, 8, 15, 78, 235, 122
40, 3, 39, 39, 114, 0, 0,0, 0, 17, 113, 356, 159
40, 3, 40, 39, 58, 7.48201, 7.48201,1, 1, 14, 62, 201, 104
40, 4, 1, 97, 41, 24.1838, 24.1838,3, 3, 15, 78, 248, 121
40, 4, 2, 97, 28, 20.6774, 20.6774,2, 2, 14, 86, 180, 128
40, 4, 3, 97, 39, 75.4845, 96.4944,11, 8, 15, 86, 235, 130
40, 4, 5, 97, 29, 105.532, 128.404,12, 10, 15, 78, 189, 121
40, 4, 6, 97, 129, 230.499, 245.021,25, 23, 17, 119, 684, 165
40, 4, 7, 97, 141, 144.238, 176.559,19, 15, 17, 130, 747, 176
40, 4, 8, 97, 130, 93.4538, 116.726,12, 10, 17, 109, 698, 155
40, 4, 9, 97, 33, 63.7297, 77.27,7, 5, 14, 74, 205, 117
40, 4, 10, 97, 136, 52.4926, 73.3437,9, 6, 17, 110, 723, 156
40, 4, 11, 97, 113, 18.7388, 18.7388,2, 2, 17, 110, 601, 155
40, 4, 12, 97, 140, 61.5102, 75.6856,9, 7, 17, 131, 787, 178
40, 4, 13, 97, 131, 90.9201, 105.078,12, 10, 17, 122, 712, 168
40, 4, 14, 97, 81, 97.2621, 106.561,11, 10, 16, 106, 440, 151
40, 4, 15, 97, 102, 166.059, 180.561,19, 17, 16, 109, 546, 153
40, 4, 16, 97, 152, 45.5325, 67.0044,8, 5, 17, 127, 820, 173
40, 4, 17, 97, 53, 6.73173, 6.73173,1, 1, 15, 86, 305, 129
40, 4, 18, 97, 120, 18.5544, 25.3916,3, 2, 17, 106, 636, 152
40, 4, 19, 97, 77, 0, 0,0, 0, 16, 88, 427, 132
40, 4, 20, 97, 89, 36.4075, 36.4075,4, 4, 16, 98, 484, 143
40, 4, 21, 97, 64, 0, 0,0, 0, 16, 102, 353, 147
40, 4, 22, 97, 124, 109.214, 109.214,12, 12, 17, 113, 649, 159
40, 4, 23, 97, 123, 91.308, 107.88,11, 9, 17, 122, 648, 168
40, 4, 24, 97, 85, 36.2317, 36.2317,4, 4, 17, 96, 457, 142
40, 4, 25, 97, 134, 49.4578, 49.4578,5, 5, 18, 127, 706, 174
40, 4, 26, 97, 146, 28.1884, 35.1736,5, 4, 18, 119, 801, 166
40, 4, 27, 97, 106, 47.0768, 69.7187,8, 5, 17, 132, 562, 178
40, 4, 28, 97, 135, 88.3114, 95.1125,10, 9, 17, 123, 714, 169
40, 4, 29, 97, 30, 12.6205, 12.6205,1, 1, 14, 67, 189, 109
40, 4, 30, 97, 83, 53.7768, 60.7809,8, 7, 16, 94, 633, 139
40, 4, 31, 97, 75, 0, 0,0, 0, 16, 81, 438, 125
40, 4, 32, 97, 57, 0, 0,0, 0, 15, 98, 325, 142
40, 4, 33, 97, 152, 28.3098, 28.3098,3, 3, 17, 114, 817, 160
40, 4, 34, 97, 53, 19.8074, 26.4836,3, 2, 14, 70, 306, 113
40, 4, 35, 97, 65, 7.76053, 7.76053,1, 1, 17, 88, 359, 134
40, 4, 36, 97, 160, 83.0705, 105.445,12, 9, 18, 127, 841, 175
40, 4, 37, 97, 60, 7.97032, 7.97032,1, 1, 16, 80, 350, 125
40, 4, 38, 97, 71, 21.0258, 27.9912,4, 3, 16, 93, 390, 138
40, 4, 39, 97, 114, 0, 0,0, 0, 18, 125, 603, 172
40, 4, 40, 97, 58, 16.1108, 16.1108,2, 2, 15, 90, 327, 134
40, 5, 1, 29, 41, 45.7854, 45.7854,4, 4, 13, 55, 139, 96
40, 5, 2, 29, 28, 7.51771, 7.51771,1, 1, 13, 58, 103, 99
40, 5, 3, 29, 39, 88.2547, 104.024,10, 8, 14, 64, 125, 106
40, 5, 4, 29, 97, 111.01, 128.403,12, 10, 15, 81, 260, 124
40, 5, 6, 29, 129, 71.1412, 71.1412,6, 6, 16, 98, 378, 143
40, 5, 7, 29, 141, 51.826, 51.826,5, 5, 17, 107, 375, 153
40, 5, 8, 29, 130, 26.8069, 26.8069,3, 3, 16, 87, 357, 132
40, 5, 9, 29, 33, 7.74625, 7.74625,1, 1, 13, 51, 107, 93
40, 5, 10, 29, 136, 47.8152, 47.8152,6, 6, 16, 89, 363, 133
40, 5, 11, 29, 113, 24.2943, 24.2943,2, 2, 16, 89, 301, 134
40, 5, 12, 29, 140, 53.167, 53.167,5, 5, 16, 112, 388, 157
40, 5, 13, 29, 131, 56.0567, 64.2539,7, 6, 16, 98, 356, 144
40, 5, 14, 29, 81, 29.9834, 37.2904,4, 3, 15, 86, 221, 129
40, 5, 15, 29, 102, 47.3038, 47.3038,5, 5, 15, 90, 275, 133
40, 5, 16, 29, 152, 24.1251, 24.1251,2, 2, 16, 103, 406, 148
40, 5, 17, 29, 53, 0, 0,0, 0, 14, 64, 170, 107
40, 5, 18, 29, 120, 14.9095, 14.9095,2, 2, 16, 115, 327, 160
40, 5, 19, 29, 77, 0, 0,0, 0, 15, 66, 213, 109
40, 5, 20, 29, 89, 25.3117, 25.3117,3, 3, 15, 79, 248, 122
40, 5, 21, 29, 64, 13.9742, 13.9742,2, 2, 15, 81, 180, 124
40, 5, 22, 29, 124, 62.2905, 62.2905,7, 7, 16, 91, 330, 136
40, 5, 23, 29, 123, 17.6601, 17.6601,2, 2, 16, 102, 325, 146
40, 5, 24, 29, 85, 0, 0,0, 0, 15, 73, 242, 118
40, 5, 25, 29, 134, 8.29984, 8.29984,1, 1, 16, 105, 351, 150
40, 5, 26, 29, 146, 16.6707, 16.6707,2, 2, 17, 98, 407, 144
40, 5, 27, 29, 106, 20.6197, 28.1092,3, 2, 16, 94, 277, 139
40, 5, 28, 29, 135, 37.8614, 37.8614,5, 5, 16, 101, 361, 145
40, 5, 29, 29, 30, 0, 0,0, 0, 13, 49, 98, 90
40, 5, 30, 29, 83, 14.5403, 14.5403,2, 2, 15, 72, 227, 115
40, 5, 31, 29, 75, 0, 0,0, 0, 14, 55, 222, 98
40, 5, 32, 29, 57, 0, 0,0, 0, 15, 76, 173, 118
40, 5, 33, 29, 152, 7.13836, 7.13836,1, 1, 16, 89, 421, 133
40, 5, 34, 29, 53, 0, 0,0, 0, 13, 50, 157, 91
40, 5, 35, 29, 65, 0, 0,0, 0, 16, 67, 181, 112
40, 5, 36, 29, 160, 23.7086, 23.7086,3, 3, 17, 107, 425, 153
40, 5, 37, 29, 60, 6.91696, 6.91696,1, 1, 15, 56, 171, 99
40, 5, 38, 29, 71, 55.804, 71.1406,8, 6, 15, 71, 201, 114
40, 5, 39, 29, 114, 7.92641, 7.92641,1, 1, 17, 105, 310, 150
40, 5, 40, 29, 58, 0, 0,0, 0, 14, 54, 170, 96
40, 6, 1, 129, 41, 44.1266, 51.2666,5, 4, 16, 100, 315, 144
40, 6, 2, 129, 28, 27.6217, 45.199,5, 3, 15, 96, 236, 140
40, 6, 3, 129, 39, 109.484, 127.728,12, 10, 16, 108, 310, 152
40, 6, 4, 129, 97, 197.818, 245.021,25, 20, 17, 119, 723, 165
40, 6, 5, 129, 29, 58.2481, 71.1413,6, 5, 16, 100, 243, 144
40, 6, 7, 129, 141, 315.357, 342.021,31, 29, 19, 153, 998, 201
40, 6, 8, 129, 130, 150.172, 163.948,18, 16, 18, 136, 897, 184
40, 6, 9, 129, 33, 10.7294, 10.7294,1, 1, 15, 93, 262, 137
40, 6, 10, 129, 136, 101.904, 130.855,15, 11, 18, 133, 970, 181
40, 6, 11, 129, 113, 53.6379, 53.6379,6, 6, 18, 132, 775, 178
40, 6, 12, 129, 140, 66.7319, 83.0282,9, 7, 19, 155, 979, 203
40, 6, 13, 129, 131, 84.8477, 100.452,11, 9, 18, 138, 902, 185
40, 6, 14, 129, 81, 69.6688, 86.1705,10, 8, 17, 125, 589, 171
40, 6, 15, 129, 102, 180.404, 210.867,22, 18, 17, 130, 726, 176
40, 6, 16, 129, 152, 110.452, 144.516,16, 12, 18, 145, 1065, 193
40, 6, 17, 129, 53, 26.3264, 26.3264,3, 3, 16, 109, 415, 154
40, 6, 18, 129, 120, 35.8451, 35.8451,5, 5, 19, 127, 819, 175
40, 6, 19, 129, 77, 16.1036, 16.1036,2, 2, 16, 110, 571, 155
40, 6, 20, 129, 89, 38.3425, 45.4026,5, 4, 17, 123, 616, 168
40, 6, 21, 129, 64, 8.27244, 8.27244,1, 1, 17, 122, 469, 168
40, 6, 22, 129, 124, 129.187, 170.543,18, 13, 18, 136, 880, 183
40, 6, 23, 129, 123, 63.9132, 83.629,9, 7, 18, 142, 847, 189
40, 6, 24, 129, 85, 33.3918, 47.0478,6, 4, 17, 117, 604, 163
40, 6, 25, 129, 134, 119.099, 135.216,15, 13, 19, 143, 940, 191
40, 6, 26, 129, 146, 30.7929, 39.2368,4, 3, 19, 139, 1011, 188
40, 6, 27, 129, 106, 32.6794, 32.6794,3, 3, 18, 139, 744, 187
40, 6, 28, 129, 135, 152.934, 160.202,16, 15, 18, 148, 950, 195
40, 6, 29, 129, 30, 0, 0,0, 0, 15, 90, 244, 133
40, 6, 30, 129, 83, 30.8417, 30.8417,4, 4, 17, 120, 586, 166
40, 6, 31, 129, 75, 0, 0,0, 0, 17, 96, 539, 141
40, 6, 32, 129, 57, 0, 0,0, 0, 17, 121, 444, 166
40, 6, 33, 129, 152, 21.1152, 21.1152,3, 3, 18, 136, 1052, 184
40, 6, 34, 129, 53, 31.517, 38.3245,5, 4, 15, 94, 409, 138
40, 6, 35, 129, 65, 17.4411, 17.4411,2, 2, 18, 111, 467, 158
40, 6, 36, 129, 160, 104.018, 104.018,10, 10, 19, 153, 1135, 202
40, 6, 37, 129, 60, 27.9106, 27.9106,3, 3, 17, 102, 447, 148
40, 6, 38, 129, 71, 61.3077, 78.165,9, 7, 17, 116, 525, 161
40, 6, 39, 129, 114, 0, 0,0, 0, 19, 151, 791, 199
40, 6, 40, 129, 58, 30.9931, 30.9931,4, 4, 16, 99, 442, 144
40, 7, 1, 141, 41, 68.7429, 68.7429,8, 8, 16, 103, 368, 148
40, 7, 2, 141, 28, 15.2239, 15.2239,2, 2, 16, 106, 272, 150
40, 7, 3, 141, 39, 54.9749, 54.9749,5, 5, 16, 115, 351, 160
40, 7, 4, 141, 97, 146.118, 176.56,19, 15, 18, 128, 796, 175
40, 7, 5, 141, 29, 51.8262, 51.8262,5, 5, 16, 108, 287, 152
40, 7, 6, 141, 129, 319.453, 342.022,31, 28, 19, 149, 1024, 198
40, 7, 8, 141, 130, 344.17, 403.243,42, 35, 19, 139, 1070, 188
40, 7, 9, 141, 33, 0, 0,0, 0, 16, 113, 302, 158
40, 7, 10, 141, 136, 137.422, 137.422,14, 14, 19, 137, 1073, 185
40, 7, 11, 141, 113, 52.0619, 59.012,6, 5, 18, 136, 899, 184
40, 7, 12, 141, 140, 51.8187, 51.8187,5, 5, 19, 159, 1096, 208
40, 7, 13, 141, 131, 83.5057, 83.5057,10, 10, 19, 146, 1027, 194
40, 7, 14, 141, 81, 38.9402, 45.8879,5, 4, 17, 133, 664, 179
40, 7, 15, 141, 102, 108.439, 108.439,11, 11, 18, 134, 819, 180
40, 7, 16, 141, 152, 109.061, 109.061,11, 11, 19, 151, 1203, 199
40, 7, 17, 141, 53, 21.9434, 21.9434,3, 3, 17, 111, 443, 157
40, 7, 18, 141, 120, 40.9634, 40.9634,5, 5, 19, 133, 952, 181
40, 7, 19, 141, 77, 22.2288, 29.2735,4, 3, 17, 117, 640, 163
40, 7, 20, 141, 89, 22.061, 22.061,3, 3, 18, 125, 737, 172
40, 7, 21, 141, 64, 0, 0,0, 0, 18, 130, 527, 177
40, 7, 22, 141, 124, 57.5423, 57.5423,6, 6, 19, 139, 945, 187
40, 7, 23, 141, 123, 54.8638, 54.8638,7, 7, 19, 151, 960, 200
40, 7, 24, 141, 85, 17.9175, 24.712,3, 2, 18, 124, 683, 172
40, 7, 25, 141, 134, 16.3679, 16.3679,2, 2, 19, 154, 1039, 203
40, 7, 26, 141, 146, 111.995, 121.304,13, 12, 20, 147, 1141, 197
40, 7, 27, 141, 106, 15.042, 22.3132,3, 2, 18, 146, 855, 193
40, 7, 28, 141, 135, 113.673, 120.674,13, 12, 19, 153, 1298, 201
40, 7, 29, 141, 30, 8.1818, 8.1818,1, 1, 16, 96, 284, 140
40, 7, 30, 141, 83, 28.8712, 35.9773,4, 3, 17, 121, 664, 167
40, 7, 31, 141, 75, 8.26837, 8.26837,1, 1, 17, 107, 603, 153
40, 7, 32, 141, 57, 0, 0,0, 0, 17, 125, 493, 171
40, 7, 33, 141, 152, 31.2381, 31.2381,4, 4, 19, 139, 1218, 187
40, 7, 34, 141, 53, 27.4561, 36.1741,4, 3, 16, 101, 462, 145
40, 7, 35, 141, 65, 19.8932, 27.2937,3, 2, 19, 115, 537, 163
40, 7, 36, 141, 160, 70.5164, 84.9841,11, 9, 20, 154, 1253, 204
40, 7, 37, 141, 60, 22.5016, 29.4883,4, 3, 18, 106, 517, 153
40, 7, 38, 141, 71, 25.5536, 25.5536,3, 3, 18, 122, 584, 169
40, 7, 39, 141, 114, 0, 0,0, 0, 20, 156, 908, 205
40, 7, 40, 141, 58, 22.5254, 22.5254,3, 3, 17, 104, 487, 149
40, 8, 1, 130, 41, 45.8777, 62.1212,7, 5, 16, 85, 312, 130
40, 8, 2, 130, 28, 53.7778, 53.7778,6, 6, 16, 85, 224, 130
40, 8, 3, 130, 39, 18.0067, 34.6308,4, 2, 16, 100, 303, 144
40, 8, 4, 130, 97, 77.918, 116.726,12, 8, 17, 110, 660, 156
40, 8, 5, 130, 29, 19.4175, 26.8069,3, 2, 16, 87, 229, 131
40, 8, 6, 130, 129, 142.373, 163.948,18, 15, 18, 129, 843, 176
40, 8, 7, 130, 141, 323.403, 403.241,42, 33, 19, 140, 957, 189
40, 8, 9, 130, 33, 7.70045, 7.70045,1, 1, 16, 86, 265, 131
40, 8, 10, 130, 136, 96.0792, 96.0792,9, 9, 18, 119, 903, 167
40, 8, 11, 130, 113, 84.2653, 107.424,13, 10, 18, 119, 777, 166
40, 8, 12, 130, 140, 26.0886, 35.6719,4, 3, 19, 141, 921, 190
40, 8, 13, 130, 131, 72.0627, 78.8587,10, 9, 18, 130, 899, 177
40, 8, 14, 130, 81, 15.9171, 15.9171,2, 2, 17, 113, 553, 158
40, 8, 15, 130, 102, 61.939, 69.3679,8, 7, 18, 119, 702, 165
40, 8, 16, 130, 152, 63.4495, 71.479,8, 7, 19, 135, 1017, 183
40, 8, 17, 130, 53, 8.63026, 8.63026,1, 1, 17, 93, 375, 138
40, 8, 18, 130, 120, 23.3212, 31.8434,4, 3, 18, 113, 803, 160
40, 8, 19, 130, 77, 34.3096, 41.0142,5, 4, 17, 99, 527, 145
40, 8, 20, 130, 89, 14.71, 22.0778,3, 2, 17, 107, 616, 153
40, 8, 21, 130, 64, 0, 0,0, 0, 17, 110, 534, 156
40, 8, 22, 130, 124, 9.82254, 18.8786,2, 1, 18, 122, 806, 170
40, 8, 23, 130, 123, 9.86619, 9.86619,1, 1, 18, 133, 808, 180
40, 8, 24, 130, 85, 16.6635, 16.6635,2, 2, 18, 104, 586, 151
40, 8, 25, 130, 134, 70.0753, 78.3765,10, 9, 19, 135, 893, 183
40, 8, 26, 130, 146, 101.995, 124.517,13, 10, 19, 131, 1005, 180
40, 8, 27, 130, 106, 8.01997, 8.01997,1, 1, 18, 124, 703, 172
40, 8, 28, 130, 135, 49.2188, 49.2188,5, 5, 18, 132, 892, 180
40, 8, 29, 130, 30, 8.34876, 8.34876,1, 1, 16, 78, 233, 122
40, 8, 30, 130, 83, 14.2589, 21.0609,3, 2, 17, 108, 576, 154
40, 8, 31, 130, 75, 7.5127, 7.5127,1, 1, 17, 86, 532, 132
40, 8, 32, 130, 57, 0, 0,0, 0, 17, 109, 411, 155
40, 8, 33, 130, 152, 24.837, 33.2828,4, 3, 19, 123, 1001, 171
40, 8, 34, 130, 53, 16.7052, 16.7052,2, 2, 16, 79, 389, 124
40, 8, 35, 130, 65, 7.35504, 7.35504,1, 1, 18, 100, 467, 148
40, 8, 36, 130, 160, 47.7947, 47.7947,6, 6, 20, 138, 1044, 187
40, 8, 37, 130, 60, 41.4934, 55.9453,7, 5, 17, 87, 427, 134
40, 8, 38, 130, 71, 13.4208, 13.4208,2, 2, 18, 107, 526, 153
40, 8, 39, 130, 114, 0, 0,0, 0, 20, 136, 852, 185
40, 8, 40, 130, 58, 22.2318, 22.2318,3, 3, 17, 85, 408, 131
40, 9, 1, 33, 41, 0, 0,0, 0, 13, 51, 128, 93
40, 9, 2, 33, 28, 0, 0,0, 0, 13, 50, 94, 91
40, 9, 3, 33, 39, 25.5145, 25.5145,3, 3, 13, 58, 123, 100
40, 9, 4, 33, 97, 62.7876, 77.27,7, 5, 14, 81, 262, 124
40, 9, 5, 33, 29, 7.74625, 7.74625,1, 1, 13, 52, 98, 94
40, 9, 6, 33, 129, 10.7294, 10.7294,1, 1, 16, 98, 344, 142
40, 9, 7, 33, 141, 0, 0,0, 0, 16, 100, 378, 145
40, 9, 8, 33, 130, 7.70047, 7.70047,1, 1, 16, 85, 351, 130
40, 9, 10, 33, 136, 0, 0,0, 0, 16, 82, 378, 126
40, 9, 11, 33, 113, 0, 0,0, 0, 15, 83, 306, 126
40, 9, 12, 33, 140, 8.16714, 8.16714,1, 1, 16, 104, 380, 149
40, 9, 13, 33, 131, 8.05822, 8.05822,1, 1, 15, 92, 355, 136
40, 9, 14, 33, 81, 52.9481, 67.8026,6, 4, 14, 90, 226, 132
40, 9, 15, 33, 102, 54.7127, 69.7986,7, 5, 15, 81, 278, 124
40, 9, 16, 33, 152, 24.4658, 31.4254,4, 3, 16, 99, 422, 144
40, 9, 17, 33, 53, 0, 0,0, 0, 14, 60, 157, 102
40, 9, 18, 33, 120, 19.2476, 27.589,3, 2, 16, 79, 325, 123
40, 9, 19, 33, 77, 0, 0,0, 0, 14, 69, 214, 111
40, 9, 20, 33, 89, 0, 0,0, 0, 14, 72, 269, 115
40, 9, 21, 33, 64, 16.7188, 24.6092,3, 2, 15, 76, 184, 119
40, 9, 22, 33, 124, 39.5628, 39.5628,4, 4, 16, 86, 335, 131
40, 9, 23, 33, 123, 19.347, 28.3642,3, 2, 16, 100, 344, 144
40, 9, 24, 33, 85, 41.6906, 41.6906,4, 4, 15, 70, 299, 115
40, 9, 25, 33, 134, 20.868, 28.0135,3, 2, 16, 100, 366, 145
