1, 1, 9, 8, 273, 232, 636.63, 715.791,81, 81, 70, 27, 200, 3090, 259
2, 2, 2, 1, 281, 186, 582.249, 683.493,76, 75, 62, 25, 222, 2598, 279
2, 2, 3, 1, 203, 186, 562.903, 677.551,75, 74, 58, 24, 202, 1962, 257
2, 2, 3, 2, 203, 281, 524.988, 622.312,71, 69, 57, 27, 224, 2910, 283
2, 2, 4, 1, 217, 186, 314.614, 331.304,42, 37, 35, 24, 198, 2044, 253
2, 2, 4, 2, 217, 281, 756.994, 837.165,96, 93, 81, 27, 223, 3083, 282
2, 2, 4, 3, 217, 203, 554.335, 597.253,68, 68, 61, 26, 199, 2249, 256
2, 2, 5, 1, 272, 186, 74.674, 97.9126,13, 13, 10, 24, 226, 2133, 281
2, 2, 5, 2, 272, 281, 148.129, 167.747,23, 20, 17, 27, 247, 3204, 307
2, 2, 5, 3, 272, 203, 140.193, 152.805,21, 21, 19, 26, 225, 2324, 282
2, 2, 5, 4, 272, 217, 86.1708, 102.541,14, 14, 12, 27, 221, 2508, 279
2, 2, 6, 1, 285, 186, 7.3368, 19.9445,12, 2, 1, 25, 224, 2608, 281
2, 2, 6, 2, 285, 281, 83.0938, 88.812,15, 12, 12, 28, 241, 3886, 302
2, 2, 6, 3, 285, 203, 119.912, 150.736,24, 23, 18, 28, 224, 2856, 284
2, 2, 6, 4, 285, 217, 102.545, 129.229,21, 18, 15, 28, 222, 3072, 281
2, 2, 6, 5, 285, 272, 478.931, 551.628,68, 68, 57, 28, 247, 3818, 308
2, 2, 7, 1, 297, 186, 105.54, 124.254,19, 18, 15, 27, 236, 2709, 294
2, 2, 7, 2, 297, 281, 79.6513, 85.5228,15, 13, 12, 30, 259, 3970, 322
2, 2, 7, 3, 297, 203, 135.902, 135.902,19, 18, 18, 29, 237, 2908, 297
2, 2, 7, 4, 297, 217, 74.9265, 88.123,17, 12, 10, 29, 234, 3130, 295
2, 2, 7, 5, 297, 272, 12.698, 12.698,3, 2, 2, 29, 258, 3910, 320
2, 2, 7, 6, 297, 285, 0, 0,4, 0, 0, 30, 260, 4137, 323
2, 2, 8, 1, 275, 186, 148.753, 192.696,26, 25, 19, 25, 230, 2538, 287
2, 2, 8, 2, 275, 281, 116.812, 128.978,19, 18, 16, 28, 250, 3766, 311
2, 2, 8, 3, 275, 203, 131.608, 171.911,23, 22, 16, 28, 233, 2730, 292
2, 2, 8, 4, 275, 217, 112.9, 142.747,21, 19, 15, 28, 229, 2953, 289
2, 2, 8, 5, 275, 272, 51.4703, 72.0974,10, 10, 7, 28, 254, 3620, 315
2, 2, 8, 6, 275, 285, 46.2868, 64.8718,11, 9, 7, 29, 253, 3816, 315
2, 2, 8, 7, 275, 297, 685.401, 1003.62,117, 117, 76, 31, 265, 3992, 328
2, 2, 9, 1, 251, 186, 20.7013, 63.7613,23, 8, 3, 24, 208, 2336, 263
2, 2, 9, 2, 251, 281, 160.139, 191.608,24, 24, 19, 27, 229, 3507, 289
2, 2, 9, 3, 251, 203, 105.854, 137.055,30, 18, 14, 26, 211, 2542, 269
2, 2, 9, 4, 251, 217, 152.326, 166.042,24, 24, 22, 27, 206, 2701, 264
2, 2, 9, 5, 251, 272, 45.2059, 60.8388,10, 8, 7, 27, 233, 3411, 291
2, 2, 9, 6, 251, 285, 40.358, 46.0121,8, 7, 6, 27, 231, 3485, 291
2, 2, 9, 7, 251, 297, 5.90076, 95.2554,56, 10, 1, 29, 242, 3686, 304
2, 2, 9, 8, 251, 275, 683.771, 724.783,84, 84, 78, 28, 237, 3411, 297
3, 3, 2, 1, 151, 123, 275.408, 320.062,44, 42, 35, 23, 165, 1060, 218
3, 3, 3, 1, 194, 123, 13.4689, 13.4689,3, 2, 2, 24, 186, 1193, 240
3, 3, 3, 2, 194, 151, 56.2346, 56.2346,10, 9, 9, 25, 191, 1409, 246
3, 3, 4, 1, 215, 123, 15.2753, 15.2753,2, 2, 2, 25, 179, 1406, 234
3, 3, 4, 2, 215, 151, 36.2723, 36.2723,6, 5, 5, 26, 185, 1727, 241
3, 3, 4, 3, 215, 194, 595.545, 672.96,69, 69, 59, 26, 206, 2188, 263
3, 3, 5, 1, 111, 123, 50.8209, 50.8209,9, 6, 6, 22, 142, 764, 194
3, 3, 5, 2, 111, 151, 63.3102, 77.3329,10, 9, 7, 23, 146, 947, 199
3, 3, 5, 3, 111, 194, 17.0351, 17.0351,3, 3, 3, 24, 169, 1189, 222
3, 3, 5, 4, 111, 215, 5.639, 5.639,2, 1, 1, 25, 161, 1325, 216
3, 3, 6, 1, 296, 123, 106.094, 165.745,23, 22, 13, 28, 196, 1559, 255
3, 3, 6, 2, 296, 151, 73.0126, 79.8215,15, 10, 9, 29, 204, 1902, 265
3, 3, 6, 3, 296, 194, 25.6617, 31.7918,5, 5, 4, 30, 222, 2374, 283
3, 3, 6, 4, 296, 215, 39.5366, 58.0473,10, 9, 6, 31, 220, 2649, 283
3, 3, 6, 5, 296, 111, 36.3038, 45.0752,8, 6, 5, 28, 179, 1416, 239
3, 3, 7, 1, 277, 123, 22.792, 22.792,7, 2, 2, 27, 227, 1732, 285
3, 3, 7, 2, 277, 151, 19.727, 19.727,11, 3, 3, 28, 232, 2147, 291
3, 3, 7, 3, 277, 194, 37.2513, 37.2513,7, 5, 5, 29, 257, 2680, 318
3, 3, 7, 4, 277, 215, 55.0568, 55.0568,10, 7, 7, 30, 248, 2951, 310
3, 3, 7, 5, 277, 111, 0, 0,5, 0, 0, 27, 211, 1566, 269
3, 3, 7, 6, 277, 296, 105.84, 112.691,19, 16, 15, 33, 263, 4060, 330
3, 3, 8, 1, 290, 123, 6.3671, 13.0991,8, 2, 1, 26, 236, 1721, 292
3, 3, 8, 2, 290, 151, 51.3017, 79.4029,19, 10, 6, 26, 243, 2082, 301
3, 3, 8, 3, 290, 194, 6.12326, 30.2499,11, 4, 1, 27, 262, 2671, 321
3, 3, 8, 4, 290, 215, 56.838, 78.7065,16, 11, 8, 28, 260, 2874, 320
3, 3, 8, 5, 290, 111, 0, 7.17816,6, 1, 0, 26, 219, 1505, 275
3, 3, 8, 6, 290, 296, 46.9623, 66.762,14, 8, 5, 32, 273, 3888, 338
3, 3, 8, 7, 290, 277, 776.49, 1008.66,114, 112, 81, 31, 305, 3692, 369
3, 3, 9, 1, 234, 123, 12.6016, 24.9487,9, 4, 2, 24, 211, 1345, 266
3, 3, 9, 2, 234, 151, 101.433, 133.177,23, 17, 14, 25, 217, 1720, 273
3, 3, 9, 3, 234, 194, 53.5275, 53.5275,10, 8, 8, 26, 238, 2151, 295
3, 3, 9, 4, 234, 215, 72.0698, 93.419,15, 12, 9, 27, 232, 2313, 290
3, 3, 9, 5, 234, 111, 6.19373, 6.19373,2, 1, 1, 24, 195, 1283, 249
3, 3, 9, 6, 234, 296, 128.912, 147.622,23, 20, 17, 30, 252, 3264, 315
3, 3, 9, 7, 234, 277, 348.002, 394.021,51, 48, 41, 29, 279, 3014, 341
3, 3, 9, 8, 234, 290, 450.285, 542.634,68, 65, 53, 28, 288, 3141, 349
4, 4, 2, 1, 144, 262, 55.93, 80.1369,12, 12, 8, 25, 212, 1737, 267
4, 4, 3, 1, 332, 262, 358.27, 446.066,63, 56, 46, 30, 310, 3575, 372
4, 4, 3, 2, 332, 144, 51.297, 56.9607,9, 9, 8, 26, 245, 2011, 302
4, 4, 4, 1, 76, 262, 25.809, 31.8934,5, 5, 4, 23, 183, 952, 235
4, 4, 4, 2, 76, 144, 120.683, 164.734,22, 22, 15, 19, 120, 555, 168
4, 4, 4, 3, 76, 332, 12.9477, 12.9477,2, 2, 2, 24, 209, 1199, 263
4, 4, 5, 1, 220, 262, 95.5377, 117.077,17, 15, 12, 27, 255, 2437, 313
4, 4, 5, 2, 220, 144, 204.993, 253.286,31, 31, 24, 23, 190, 1366, 243
4, 4, 5, 3, 220, 332, 86.5055, 106.268,20, 15, 12, 28, 282, 3068, 342
4, 4, 5, 4, 220, 76, 72.2148, 97.4878,14, 13, 9, 22, 154, 757, 205
4, 4, 6, 1, 301, 262, 54.1274, 65.3809,15, 9, 7, 29, 280, 3856, 342
4, 4, 6, 2, 301, 144, 331.548, 405.702,47, 47, 37, 26, 215, 2166, 272
4, 4, 6, 3, 301, 332, 104.113, 130.131,23, 19, 15, 31, 304, 4840, 369
4, 4, 6, 4, 301, 76, 54.2743, 93.7596,12, 10, 5, 24, 177, 1199, 231
4, 4, 6, 5, 301, 220, 493.778, 568.82,68, 67, 57, 28, 251, 3288, 311
4, 4, 7, 1, 290, 262, 54.287, 79.1713,19, 11, 7, 29, 292, 3581, 354
4, 4, 7, 2, 290, 144, 0, 0,10, 0, 0, 26, 229, 2007, 285
4, 4, 7, 3, 290, 332, 243.585, 281.403,39, 37, 31, 30, 318, 4370, 382
4, 4, 7, 4, 290, 76, 0, 0,3, 0, 0, 24, 193, 1131, 246
4, 4, 7, 5, 290, 220, 134.614, 152.78,23, 20, 17, 28, 264, 2972, 323
4, 4, 7, 6, 290, 301, 106.454, 112.812,18, 14, 14, 30, 289, 4008, 352
4, 4, 8, 1, 393, 262, 51.7621, 80.5754,26, 11, 7, 31, 325, 4823, 390
4, 4, 8, 2, 393, 144, 8.32637, 54.3823,19, 6, 1, 28, 259, 2736, 318
4, 4, 8, 3, 393, 332, 215.251, 256.713,35, 33, 27, 33, 348, 6170, 416
4, 4, 8, 4, 393, 76, 0, 15.6573,5, 2, 0, 26, 223, 1507, 280
4, 4, 8, 5, 393, 220, 118.486, 167.67,31, 18, 13, 30, 295, 4078, 359
4, 4, 8, 6, 393, 301, 125.037, 159.874,29, 18, 14, 33, 319, 5582, 386
4, 4, 8, 7, 393, 290, 547.614, 631.204,83, 80, 69, 32, 333, 5365, 399
4, 4, 9, 1, 350, 262, 178.138, 233.623,31, 27, 23, 31, 296, 4177, 360
4, 4, 9, 2, 350, 144, 80.1159, 108.701,24, 14, 10, 27, 240, 2409, 298
4, 4, 9, 3, 350, 332, 256.023, 342.092,47, 43, 32, 32, 328, 5281, 395
4, 4, 9, 4, 350, 76, 0, 14.0108,7, 2, 0, 25, 204, 1304, 259
4, 4, 9, 5, 350, 220, 145.265, 215.677,29, 27, 18, 29, 274, 3564, 336
4, 4, 9, 6, 350, 301, 223.507, 278.621,40, 35, 28, 32, 296, 4749, 362
4, 4, 9, 7, 350, 290, 356.636, 399.663,52, 51, 45, 31, 312, 4535, 376
4, 4, 9, 8, 350, 393, 617.654, 775.766,103, 99, 77, 34, 342, 6160, 412
