1, 3, 1, 1, 3, 6, 0, 0,6, 0, 0, 5, 2, 189, 23, 16
1, 3, 1, 2, 52, 166, 0, 0,104, 0, 0, 6, 12, 2576, 34, 29
1, 3, 1, 3, 52, 182, 0, 0,104, 0, 0, 6, 13, 2793, 34, 30
1, 3, 1, 4, 52, 170, 0, 0,104, 0, 0, 6, 12, 2666, 36, 29
1, 3, 1, 5, 52, 156, 0, 0.0147059,104, 0, 0, 6, 12, 2433, 51, 28
1, 3, 1, 6, 52, 201, 0, 0,104, 0, 0, 7, 14, 3064, 34, 32
1, 3, 1, 7, 52, 249, 0, 0,104, 0, 0, 7, 16, 3776, 34, 35
1, 3, 1, 8, 52, 376, 0, 0,104, 0, 0, 8, 22, 5555, 34, 45
1, 3, 1, 9, 52, 123, 0, 0,104, 0, 0, 6, 10, 1955, 33, 26
1, 3, 1, 10, 52, 164, 0, 0.0401288,104, 0, 0, 6, 12, 2564, 36, 29
1, 3, 1, 11, 52, 128, 0, 0.0151515,104, 0, 0, 6, 10, 2036, 35, 27
1, 3, 1, 12, 52, 114, 0, 0.015873,104, 0, 0, 6, 10, 1820, 35, 26
1, 3, 1, 13, 52, 234, 0, 0,104, 0, 0, 7, 15, 3534, 34, 34
1, 3, 1, 14, 52, 177, 0, 0,104, 0, 0, 6, 13, 2737, 34, 30
1, 3, 1, 15, 52, 166, 0, 0,104, 0, 0, 6, 12, 2573, 34, 29
1, 3, 1, 16, 52, 311, 0, 0,104, 0, 0, 7, 19, 4625, 34, 40
1, 3, 1, 17, 52, 212, 0, 0,104, 0, 0, 7, 15, 3277, 34, 33
1, 3, 1, 18, 52, 171, 0, 0,104, 0, 0, 6, 12, 2638, 34, 30
1, 3, 1, 19, 52, 188, 0, 0,104, 0, 0, 7, 13, 2897, 34, 31
1, 3, 1, 20, 52, 974, 0, 0,104, 0, 0, 10, 53, 14073, 34, 86
1, 3, 1, 21, 52, 580, 0, 0,104, 0, 0, 9, 32, 8465, 34, 58
1, 3, 1, 22, 52, 236, 0, 0,104, 0, 0, 7, 16, 3565, 34, 34
1, 3, 1, 23, 52, 311, 0, 0.0383772,104, 0, 0, 7, 19, 4634, 35, 39
1, 3, 1, 24, 52, 221, 0, 0,104, 0, 0, 6, 15, 3379, 36, 33
1, 3, 1, 25, 52, 499, 0, 0,104, 0, 0, 8, 28, 7289, 34, 53
1, 3, 1, 26, 52, 235, 0, 0,104, 0, 0, 7, 15, 3556, 34, 34
1, 3, 1, 27, 52, 340, 0, 0,104, 0, 0, 7, 21, 5068, 34, 42
1, 3, 1, 28, 52, 231, 0, 0.0120482,104, 0, 0, 6, 15, 3513, 36, 33
1, 3, 1, 29, 52, 282, 0, 0,104, 0, 0, 7, 18, 4210, 35, 38
1, 3, 2, 1, 43, 143, 0, 0.0302823,86, 0, 0, 6, 11, 1867, 31, 27
1, 3, 2, 2, 43, 166, 0, 0.0140845,86, 0, 0, 6, 12, 2157, 30, 28
