1, 1, 2, 1, 28, 32, 0.558055, 0.653447,28, 28, 21, 15, 5, 125, 50
1, 1, 3, 1, 30, 32, 0.68115, 0.856616,35, 35, 23, 14, 5, 78, 47
1, 1, 3, 2, 30, 28, 0.422899, 0.520947,25, 25, 18, 14, 5, 49, 48
1, 1, 4, 1, 26, 32, 0.0941635, 0.178996,11, 11, 5, 14, 5, 52, 48
1, 1, 4, 2, 26, 28, 0.110145, 0.16123,8, 8, 5, 14, 5, 43, 48
1, 1, 4, 3, 26, 30, 0.0939899, 0.16407,11, 11, 6, 14, 5, 44, 48
1, 1, 5, 1, 30, 32, 0.162446, 0.186995,12, 12, 10, 14, 5, 52, 48
1, 1, 5, 2, 30, 28, 0.0583774, 0.0583774,3, 3, 3, 14, 4, 44, 48
1, 1, 5, 3, 30, 30, 0.246545, 0.301691,17, 17, 13, 14, 5, 50, 48
1, 1, 5, 4, 30, 26, 0.386716, 0.403383,16, 16, 15, 14, 5, 52, 47
1, 1, 6, 1, 22, 32, 0.15398, 0.167869,10, 10, 9, 14, 4, 42, 47
1, 1, 6, 2, 22, 28, 0.062519, 0.062519,4, 4, 4, 14, 5, 37, 48
1, 1, 6, 3, 22, 30, 0.181802, 0.181802,9, 9, 9, 14, 5, 40, 47
1, 1, 6, 4, 22, 26, 0.0534741, 0.0781805,6, 6, 4, 14, 5, 36, 47
1, 1, 6, 5, 22, 30, 0.107227, 0.132548,9, 9, 7, 14, 4, 41, 47
1, 1, 7, 1, 29, 32, 0, 0,1, 0, 0, 15, 5, 56, 48
1, 1, 7, 2, 29, 28, 0, 0,0, 0, 0, 15, 4, 44, 49
1, 1, 7, 3, 29, 30, 0.0426149, 0.0426149,3, 3, 3, 15, 4, 47, 48
1, 1, 7, 4, 29, 26, 0.0123457, 0.0123457,1, 1, 1, 15, 4, 41, 48
1, 1, 7, 5, 29, 30, 0.0125, 0.0125,1, 1, 1, 15, 5, 46, 48
1, 1, 7, 6, 29, 22, 0.0539373, 0.0539373,3, 3, 3, 15, 4, 38, 48
1, 1, 8, 1, 22, 32, 0.126114, 0.209009,11, 11, 6, 15, 5, 42, 49
1, 1, 8, 2, 22, 28, 0.0147059, 0.0273641,3, 2, 1, 15, 4, 37, 49
1, 1, 8, 3, 22, 30, 0.0866352, 0.143258,10, 10, 6, 15, 5, 40, 48
1, 1, 8, 4, 22, 26, 0.0368902, 0.0368902,3, 3, 3, 15, 4, 35, 48
1, 1, 8, 5, 22, 30, 0.0420197, 0.0581487,4, 4, 3, 15, 4, 38, 48
1, 1, 8, 6, 22, 22, 0.177097, 0.234696,14, 14, 10, 15, 4, 35, 48
1, 1, 8, 7, 22, 29, 0, 0.037465,9, 2, 0, 15, 5, 40, 49
1, 1, 9, 1, 25, 32, 0.0257086, 0.0257086,3, 2, 2, 14, 5, 43, 48
1, 1, 9, 2, 25, 28, 0.0411313, 0.0411313,3, 3, 3, 14, 5, 41, 48
1, 1, 9, 3, 25, 30, 0, 0,3, 0, 0, 14, 5, 41, 48
1, 1, 9, 4, 25, 26, 0.0545345, 0.099602,9, 6, 3, 14, 4, 40, 47
1, 1, 9, 5, 25, 30, 0, 0,1, 0, 0, 15, 4, 43, 48
1, 1, 9, 6, 25, 22, 0, 0,1, 0, 0, 14, 4, 34, 47
1, 1, 9, 7, 25, 29, 0.0166667, 0.0454496,3, 3, 1, 15, 4, 40, 48
1, 1, 9, 8, 25, 22, 0, 0.0563514,6, 2, 0, 15, 4, 34, 48
1, 1, 10, 1, 31, 32, 0.132307, 0.158479,10, 10, 8, 14, 5, 53, 48
1, 1, 10, 2, 31, 28, 0.0569569, 0.0706555,5, 5, 4, 15, 5, 47, 48
1, 1, 10, 3, 31, 30, 0.0584276, 0.0721262,5, 5, 4, 15, 5, 49, 48
1, 1, 10, 4, 31, 26, 0.0405664, 0.0702089,6, 4, 2, 14, 5, 45, 48
1, 1, 10, 5, 31, 30, 0.114857, 0.147639,9, 9, 7, 14, 5, 49, 48
1, 1, 10, 6, 31, 22, 0.0204082, 0.0204082,1, 1, 1, 14, 4, 39, 48
1, 1, 10, 7, 31, 29, 0, 0,1, 0, 0, 15, 5, 69, 49
1, 1, 10, 8, 31, 22, 0.079408, 0.079408,4, 4, 4, 15, 4, 38, 49
1, 1, 10, 9, 31, 25, 0.423822, 0.535855,24, 24, 17, 15, 4, 49, 48
1, 1, 11, 1, 26, 32, 0.173596, 0.188747,11, 11, 10, 14, 5, 47, 51
1, 1, 11, 2, 26, 28, 0.0437038, 0.055899,4, 4, 3, 15, 4, 42, 48
1, 1, 11, 3, 26, 30, 0.0438464, 0.0438464,3, 3, 3, 14, 4, 42, 47
1, 1, 11, 4, 26, 26, 0.0383513, 0.0591846,4, 3, 2, 14, 4, 39, 48
1, 1, 11, 5, 26, 30, 0.044642, 0.044642,3, 3, 3, 14, 5, 44, 48
1, 1, 11, 6, 26, 22, 0.0991743, 0.0991743,8, 7, 7, 14, 4, 36, 48
1, 1, 11, 7, 26, 29, 0.0175439, 0.0175439,1, 1, 1, 15, 4, 42, 48
1, 1, 11, 8, 26, 22, 0.088529, 0.088529,7, 5, 5, 15, 5, 35, 49
1, 1, 11, 9, 26, 25, 0.715513, 0.933367,32, 32, 22, 14, 4, 43, 48
