1, 1, 2, 1, 24, 29, 0.475037, 0.632756,48, 23, 12, 5, 4, 490, 40, 19
1, 1, 3, 1, 66, 52, 0.949817, 1.30196,132, 45, 26, 5, 7, 1180, 41, 22
1, 1, 3, 2, 66, 43, 0.662207, 0.897394,132, 30, 17, 5, 6, 1023, 42, 21
1, 1, 4, 1, 45, 52, 0.664387, 0.953149,90, 41, 23, 5, 6, 824, 29, 20
1, 1, 4, 2, 45, 43, 0.648103, 0.873145,90, 29, 16, 6, 6, 714, 30, 20
1, 1, 4, 3, 45, 66, 0.499513, 0.74019,90, 28, 15, 5, 7, 997, 30, 21
1, 1, 5, 1, 41, 52, 0.500014, 0.74763,82, 34, 18, 5, 6, 760, 27, 20
1, 1, 5, 2, 41, 43, 0.388522, 0.562992,82, 24, 14, 5, 5, 658, 28, 20
1, 1, 5, 3, 41, 66, 0.731014, 1.05805,82, 41, 22, 5, 6, 957, 31, 21
1, 1, 5, 4, 41, 45, 0.631438, 0.883798,82, 31, 17, 5, 6, 677, 27, 20
1, 1, 6, 1, 39, 52, 0.622253, 0.867642,78, 39, 22, 5, 6, 734, 26, 20
1, 1, 6, 2, 39, 43, 0.455055, 0.655905,78, 26, 15, 5, 5, 626, 26, 19
1, 1, 6, 3, 39, 66, 0.780809, 1.07367,78, 42, 24, 6, 7, 879, 28, 21
1, 1, 6, 4, 39, 45, 0.414172, 0.595174,78, 26, 14, 5, 5, 653, 26, 20
1, 1, 6, 5, 39, 41, 0.377126, 0.528972,78, 26, 16, 5, 5, 613, 26, 19
1, 1, 7, 1, 80, 52, 0.125351, 0.240552,160, 13, 7, 5, 8, 1411, 51, 23
1, 1, 7, 2, 80, 43, 0.113612, 0.293726,160, 11, 7, 5, 7, 1214, 52, 22
1, 1, 7, 3, 80, 66, 0.332027, 0.519219,160, 31, 17, 6, 8, 1725, 51, 24
1, 1, 7, 4, 80, 45, 0.0872013, 0.240604,160, 10, 6, 5, 7, 1244, 52, 22
1, 1, 7, 5, 80, 41, 0.31304, 0.469269,160, 28, 16, 6, 7, 1193, 53, 22
1, 1, 7, 6, 80, 39, 0.436936, 0.644692,160, 33, 18, 6, 7, 1136, 50, 22
1, 1, 8, 1, 50, 52, 0.306439, 0.471022,100, 20, 11, 6, 6, 909, 33, 21
1, 1, 8, 2, 50, 43, 0.172511, 0.241363,100, 12, 7, 6, 6, 786, 34, 20
1, 1, 8, 3, 50, 66, 0.386957, 0.560964,100, 23, 12, 6, 7, 1125, 33, 22
1, 1, 8, 4, 50, 45, 0.15483, 0.229741,100, 11, 6, 5, 6, 802, 32, 20
1, 1, 8, 5, 50, 41, 0.178289, 0.259612,100, 16, 9, 5, 6, 764, 33, 20
1, 1, 8, 6, 50, 39, 0.521489, 0.711235,100, 30, 15, 5, 6, 727, 31, 20
1, 1, 8, 7, 50, 80, 0.752375, 1.00892,100, 34, 19, 6, 8, 1291, 33, 23
1, 1, 9, 1, 62, 52, 0.346769, 0.507848,124, 25, 13, 5, 7, 1110, 39, 22
1, 1, 9, 2, 62, 43, 0.406161, 0.612748,124, 26, 14, 5, 6, 956, 38, 21
1, 1, 9, 3, 62, 66, 0.28488, 0.409859,124, 15, 9, 6, 8, 1362, 43, 23
1, 1, 9, 4, 62, 45, 0.737205, 1.03017,124, 39, 21, 5, 6, 979, 39, 21
1, 1, 9, 5, 62, 41, 0.445808, 0.671626,124, 27, 16, 5, 6, 910, 39, 21
1, 1, 9, 6, 62, 39, 0.203598, 0.284082,124, 11, 7, 5, 6, 904, 42, 21
1, 1, 9, 7, 62, 80, 0.0515591, 0.143251,124, 4, 3, 6, 8, 1595, 40, 23
1, 1, 9, 8, 62, 50, 0.22117, 0.343642,124, 15, 9, 6, 7, 1078, 40, 22
1, 1, 10, 1, 84, 52, 0.5408, 0.827431,168, 47, 25, 5, 8, 1484, 51, 23
1, 1, 10, 2, 84, 43, 0.363195, 0.542331,168, 21, 12, 5, 7, 1274, 52, 22
1, 1, 10, 3, 84, 66, 0.515065, 0.792574,168, 35, 18, 5, 8, 1801, 51, 24
1, 1, 10, 4, 84, 45, 0.832954, 1.13805,168, 44, 24, 5, 8, 1317, 53, 22
1, 1, 10, 5, 84, 41, 0.663127, 0.922022,168, 38, 21, 5, 7, 1222, 52, 22
1, 1, 10, 6, 84, 39, 0.440764, 0.6426,168, 31, 18, 5, 7, 1177, 51, 22
1, 1, 10, 7, 84, 80, 0.144938, 0.272476,168, 11, 7, 6, 10, 2133, 54, 26
1, 1, 10, 8, 84, 50, 0.322449, 0.508753,168, 26, 14, 6, 8, 1443, 52, 23
1, 1, 10, 9, 84, 62, 1.64904, 2.15854,168, 63, 38, 5, 8, 1708, 50, 24
1, 1, 11, 1, 74, 52, 0.461741, 0.703411,148, 39, 23, 5, 7, 1313, 46, 22
1, 1, 11, 2, 74, 43, 0.21317, 0.323639,148, 15, 9, 5, 7, 1147, 47, 22
1, 1, 11, 3, 74, 66, 0.354153, 0.558968,148, 28, 16, 5, 8, 1618, 47, 23
1, 1, 11, 4, 74, 45, 0.582561, 0.862003,148, 37, 20, 5, 7, 1165, 46, 22
1, 1, 11, 5, 74, 41, 0.46209, 0.667964,148, 28, 16, 5, 7, 1080, 55, 22
1, 1, 11, 6, 74, 39, 0.322006, 0.501919,148, 28, 16, 5, 7, 1056, 46, 21
1, 1, 11, 7, 74, 80, 0.0804304, 0.135206,148, 5, 3, 5, 9, 1877, 48, 24
1, 1, 11, 8, 74, 50, 0.197648, 0.311544,148, 13, 8, 5, 7, 1267, 47, 22
1, 1, 11, 9, 74, 62, 1.69252, 2.10467,148, 50, 29, 5, 8, 1522, 47, 23
