0.1160, 1, 2, 170, 180, 9.60783, 9.60783,1, 1
0.1160, 1, 3, 170, 137, 21.2973, 21.2973,2, 2
0.1160, 1, 4, 170, 158, 0, 0,0, 0
0.1160, 1, 5, 170, 139, 0, 0,0, 0
0.1160, 1, 6, 170, 127, 201.904, 201.904,16, 16
0.1160, 1, 7, 170, 188, 0, 0,0, 0
0.1160, 1, 8, 170, 143, 0, 0,0, 0
0.1160, 1, 9, 170, 140, 0, 0,0, 0
0.1160, 2, 1, 180, 170, 9.60785, 9.60785,1, 1
0.1160, 2, 3, 180, 137, 0, 0,0, 0
0.1160, 2, 4, 180, 158, 9.47255, 9.47255,1, 1
0.1160, 2, 5, 180, 139, 0, 0,0, 0
0.1160, 2, 6, 180, 127, 0, 0,0, 0
0.1160, 2, 7, 180, 188, 33.1412, 33.1412,3, 3
0.1160, 2, 8, 180, 143, 0, 0,0, 0
0.1160, 2, 9, 180, 140, 0, 0,0, 0
0.1160, 3, 1, 137, 170, 21.2974, 21.2974,2, 2
0.1160, 3, 2, 137, 180, 0, 0,0, 0
0.1160, 3, 4, 137, 158, 259.167, 268.303,18, 17
0.1160, 3, 5, 137, 139, 20.4112, 20.4112,2, 2
0.1160, 3, 6, 137, 127, 0, 0,0, 0
0.1160, 3, 7, 137, 188, 0, 0,0, 0
0.1160, 3, 8, 137, 143, 13.6861, 13.6861,1, 1
0.1160, 3, 9, 137, 140, 9.63682, 9.63682,1, 1
0.1160, 4, 1, 158, 170, 0, 0,0, 0
0.1160, 4, 2, 158, 180, 9.47255, 9.47255,1, 1
0.1160, 4, 3, 158, 137, 236.271, 268.299,18, 16
0.1160, 4, 5, 158, 139, 49.1542, 49.1542,5, 5
0.1160, 4, 6, 158, 127, 0, 0,0, 0
0.1160, 4, 7, 158, 188, 0, 0,0, 0
0.1160, 4, 8, 158, 143, 17.3503, 17.3503,1, 1
0.1160, 4, 9, 158, 140, 10.7765, 10.7765,1, 1
0.1160, 5, 1, 139, 170, 0, 0,0, 0
0.1160, 5, 2, 139, 180, 0, 0,0, 0
0.1160, 5, 3, 139, 137, 20.4113, 20.4113,2, 2
0.1160, 5, 4, 139, 158, 49.1541, 49.1541,5, 5
0.1160, 5, 6, 139, 127, 12.5574, 12.5574,1, 1
0.1160, 5, 7, 139, 188, 0, 0,0, 0
0.1160, 5, 8, 139, 143, 11.5633, 11.5633,1, 1
0.1160, 5, 9, 139, 140, 0, 0,0, 0
0.1160, 6, 1, 127, 170, 181.058, 201.903,16, 14
0.1160, 6, 2, 127, 180, 0, 0,0, 0
0.1160, 6, 3, 127, 137, 0, 0,0, 0
0.1160, 6, 4, 127, 158, 0, 0,0, 0
0.1160, 6, 5, 127, 139, 12.5574, 12.5574,1, 1
0.1160, 6, 7, 127, 188, 0, 0,0, 0
0.1160, 6, 8, 127, 143, 9.40598, 9.40598,1, 1
0.1160, 6, 9, 127, 140, 10.7666, 10.7666,1, 1
0.1160, 7, 1, 188, 170, 0, 0,0, 0
0.1160, 7, 2, 188, 180, 33.1412, 33.1412,3, 3
0.1160, 7, 3, 188, 137, 0, 0,0, 0
0.1160, 7, 4, 188, 158, 0, 0,0, 0
0.1160, 7, 5, 188, 139, 0, 0,0, 0
0.1160, 7, 6, 188, 127, 0, 0,0, 0
0.1160, 7, 8, 188, 143, 30.6627, 30.6627,3, 3
0.1160, 7, 9, 188, 140, 0, 0,0, 0
0.1160, 8, 1, 143, 170, 0, 0,0, 0
0.1160, 8, 2, 143, 180, 0, 0,0, 0
0.1160, 8, 3, 143, 137, 13.6861, 13.6861,1, 1
0.1160, 8, 4, 143, 158, 17.3502, 17.3502,1, 1
0.1160, 8, 5, 143, 139, 11.5634, 11.5634,1, 1
0.1160, 8, 6, 143, 127, 9.40593, 9.40593,1, 1
0.1160, 8, 7, 143, 188, 30.6628, 30.6628,3, 3
0.1160, 8, 9, 143, 140, 84.176, 84.176,7, 7
0.1160, 9, 1, 140, 170, 0, 0,0, 0
0.1160, 9, 2, 140, 180, 0, 0,0, 0
0.1160, 9, 3, 140, 137, 9.63706, 9.63706,1, 1
0.1160, 9, 4, 140, 158, 10.7765, 10.7765,1, 1
0.1160, 9, 5, 140, 139, 0, 0,0, 0
0.1160, 9, 6, 140, 127, 10.7666, 10.7666,1, 1
0.1160, 9, 7, 140, 188, 0, 0,0, 0
0.1160, 9, 8, 140, 143, 84.1766, 84.1766,7, 7
