5, 5, 43.75, 2, 1, 139, 131, 477.365, 717.903,278, 106, 172, 63, 4.24554, 13.809, 1.24376, 0.108076, 23.9192
5, 5, 43.75, 3, 1, 138, 131, 448.956, 667.592,276, 93, 183, 55, 3.8417, 12.2601, 1.09934, 0.078814, 21.633
5, 5, 43.75, 3, 2, 138, 139, 96.3325, 406.457,276, 21, 255, 17, 3.87626, 13.0943, 1.15837, 0.085467, 22.4519
5, 5, 43.75, 4, 1, 129, 131, 447.115, 675.024,258, 106, 152, 63, 3.7763, 12.1348, 1.01039, 0.070853, 21.2884
5, 5, 43.75, 4, 2, 129, 139, 1040.73, 1390.03,258, 135, 123, 87, 3.87711, 12.8446, 1.0769, 0.072922, 22.1099
5, 5, 43.75, 4, 3, 129, 138, 86.4001, 368.731,258, 21, 237, 17, 3.93544, 12.7966, 1.03461, 0.079711, 22.1199
5, 5, 43.75, 5, 1, 169, 131, 92.1899, 177.586,338, 24, 314, 17, 3.87267, 12.0883, 1.30213, 0.087917, 21.6341
5, 5, 43.75, 5, 2, 169, 139, 55.9315, 218.269,338, 11, 327, 9, 3.781, 12.842, 1.3874, 0.094414, 22.3401
5, 5, 43.75, 5, 3, 169, 138, 129.839, 220.474,338, 32, 306, 22, 3.88351, 12.7773, 1.45462, 0.266593, 22.6712
5, 5, 43.75, 5, 4, 169, 129, 30.6055, 190.593,338, 7, 331, 5, 3.88899, 12.0847, 1.29418, 0.09222, 21.5821
5, 5, 43.75, 6, 1, 152, 131, 80.3093, 155.936,304, 17, 287, 11, 3.83854, 11.9791, 1.19645, 0.077451, 21.3038
5, 5, 43.75, 6, 2, 152, 139, 11.2236, 144.231,304, 2, 302, 2, 3.86511, 13.0184, 1.24003, 0.088197, 22.4856
5, 5, 43.75, 6, 3, 152, 138, 139.048, 227.329,304, 37, 267, 24, 3.77887, 13.1237, 1.14771, 0.077992, 22.4227
5, 5, 43.75, 6, 4, 152, 129, 10.1346, 207.13,304, 2, 302, 2, 3.86772, 11.7627, 1.20549, 0.087065, 21.1443
5, 5, 43.75, 6, 5, 152, 169, 570.741, 833.749,304, 111, 193, 71, 3.88844, 16.2291, 1.41312, 0.082541, 25.8243
5, 5, 43.75, 7, 1, 185, 131, 149.152, 235.755,370, 39, 331, 27, 3.67129, 11.7924, 1.40583, 0.09202, 21.0955
5, 5, 43.75, 7, 2, 185, 139, 158.569, 285.879,370, 41, 329, 27, 3.74728, 12.5947, 1.46811, 0.092205, 22.069
5, 5, 43.75, 7, 3, 185, 138, 211.307, 334.948,370, 54, 316, 32, 3.76594, 12.3909, 1.35696, 0.091759, 21.7807
5, 5, 43.75, 7, 4, 185, 129, 155.694, 277.517,370, 41, 329, 25, 3.76799, 11.7708, 1.51256, 0.09522, 21.293
5, 5, 43.75, 7, 5, 185, 169, 47.4531, 86.4799,370, 18, 352, 11, 3.88879, 15.078, 1.6902, 0.093106, 24.9244
5, 5, 43.75, 7, 6, 185, 152, 40.3997, 66.2417,370, 12, 358, 8, 3.803, 13.7078, 1.33516, 0.08981, 23.1108
5, 5, 43.75, 8, 1, 224, 131, 127.374, 215.929,448, 39, 409, 23, 3.67786, 11.781, 1.65726, 0.108091, 21.3944
5, 5, 43.75, 8, 2, 224, 139, 106.888, 205.364,448, 32, 416, 22, 3.73194, 12.6083, 1.75923, 0.108016, 22.3671
5, 5, 43.75, 8, 3, 224, 138, 117.454, 213.751,448, 31, 417, 18, 3.76315, 12.3033, 1.62758, 0.108161, 21.9995
5, 5, 43.75, 8, 4, 224, 129, 143.698, 249.838,448, 40, 408, 26, 3.67529, 22.9678, 1.63864, 0.109728, 32.5196
5, 5, 43.75, 8, 5, 224, 169, 70.723, 134.945,448, 21, 427, 13, 3.88947, 24.1715, 2.01155, 0.108246, 34.3601
5, 5, 43.75, 8, 6, 224, 152, 121.143, 220.337,448, 28, 420, 17, 3.89196, 14.2004, 1.55075, 0.106733, 24.1737
5, 5, 43.75, 8, 7, 224, 185, 218.069, 344.586,448, 59, 389, 34, 3.99808, 16.3133, 2.16124, 0.114113, 26.7764
5, 5, 43.75, 9, 1, 196, 131, 88.2703, 149.646,392, 30, 362, 17, 3.80087, 11.9954, 1.48844, 0.096979, 21.651
5, 5, 43.75, 9, 2, 196, 139, 69.4921, 190.44,392, 19, 373, 16, 3.8487, 13.098, 1.54548, 0.101002, 22.8177
5, 5, 43.75, 9, 3, 196, 138, 158.435, 258.218,392, 47, 345, 30, 3.76226, 13.2183, 1.47908, 0.102595, 22.7196
5, 5, 43.75, 9, 4, 196, 129, 62.3625, 201.966,392, 22, 370, 16, 3.80431, 11.9405, 1.47463, 0.101202, 21.5275
5, 5, 43.75, 9, 5, 196, 169, 48.5351, 84.0416,392, 16, 376, 11, 3.88903, 15.0576, 1.76948, 0.091854, 24.979
5, 5, 43.75, 9, 6, 196, 152, 56.1294, 122.46,392, 16, 376, 10, 3.80222, 13.7895, 1.45903, 0.095692, 23.3289
5, 5, 43.75, 9, 7, 196, 185, 197.706, 318.524,392, 54, 338, 31, 4.03727, 16.7582, 1.91267, 0.097545, 27.0753
5, 5, 43.75, 9, 8, 196, 224, 541.525, 823.344,392, 115, 277, 73, 4.20384, 19.2093, 1.81085, 0.104183, 29.5318
5, 5, 43.75, 10, 1, 134, 131, 104.454, 185.442,268, 29, 239, 18, 3.8255, 17.9403, 1.04207, 0.069786, 27.2062
5, 5, 43.75, 10, 2, 134, 139, 45.4859, 80.6097,268, 17, 251, 10, 3.74342, 12.6322, 1.08798, 0.066906, 21.7553
5, 5, 43.75, 10, 3, 134, 138, 65.9236, 114.065,268, 25, 243, 13, 3.78783, 12.3423, 1.00505, 0.065212, 21.4386
5, 5, 43.75, 10, 4, 134, 129, 52.7934, 106.395,268, 15, 253, 12, 3.81828, 12.0877, 1.01365, 0.069451, 21.3082
5, 5, 43.75, 10, 5, 134, 169, 93.5019, 151.271,268, 32, 236, 19, 3.92795, 15.0034, 1.22279, 0.066169, 24.4933
5, 5, 43.75, 10, 6, 134, 152, 69.8794, 117.252,268, 23, 245, 15, 3.92053, 13.9067, 0.975046, 0.068438, 23.0704
5, 5, 43.75, 10, 7, 134, 185, 95.0979, 156.384,268, 31, 237, 16, 4.00299, 16.6299, 1.43476, 0.068318, 26.3944
5, 5, 43.75, 10, 8, 134, 224, 37.7625, 69.6493,268, 15, 253, 9, 4.27188, 19.4914, 1.24284, 0.064902, 29.3139
5, 5, 43.75, 10, 9, 134, 196, 23.1448, 43.3547,268, 7, 261, 5, 4.15679, 17.3982, 1.20173, 0.067612, 27.1318
5, 5, 43.75, 11, 1, 195, 131, 136.74, 223.916,390, 42, 348, 25, 3.76438, 11.7437, 1.48425, 0.095631, 21.34
5, 5, 43.75, 11, 2, 195, 139, 91.7965, 161.457,390, 33, 357, 20, 3.78185, 12.8515, 1.53806, 0.095727, 22.4784
5, 5, 43.75, 11, 3, 195, 138, 49.0717, 143.393,390, 15, 375, 10, 3.81414, 12.3085, 1.44455, 0.097781, 21.9168
5, 5, 43.75, 11, 4, 195, 129, 133.54, 248.665,390, 39, 351, 23, 3.72047, 11.7934, 1.42507, 0.09476, 21.2245
5, 5, 43.75, 11, 5, 195, 169, 41.9615, 101.043,390, 10, 380, 7, 3.90781, 15.7193, 1.78104, 0.094318, 25.7045
5, 5, 43.75, 11, 6, 195, 152, 24.601, 97.1235,390, 5, 385, 5, 3.83323, 13.7061, 1.41322, 0.09533, 23.2948
