1, 1, 45, 2, 1, 22, 24, 135.87, 181.979,44, 26, 18, 15, 3.44778, 5.09884, 0.289779, 0.04619, 13.0914
1, 1, 45, 3, 1, 22, 24, 91.9469, 123.106,44, 20, 24, 12, 3.0288, 3.82836, 0.157091, 0.01773, 11.224
1, 1, 45, 3, 2, 22, 22, 140.159, 181.952,44, 26, 18, 14, 3.11032, 3.64892, 0.180114, 0.017625, 11.2328
1, 1, 45, 4, 1, 20, 24, 102.184, 141.222,40, 25, 15, 15, 2.98288, 3.48766, 0.176038, 0.016326, 10.6961
1, 1, 45, 4, 2, 20, 22, 84.2423, 113.817,40, 18, 22, 11, 2.99498, 3.19353, 0.194505, 0.017579, 10.4166
1, 1, 45, 4, 3, 20, 22, 85.6279, 118.65,40, 21, 19, 11, 3.01794, 3.1278, 0.196538, 0.014934, 10.5025
1, 1, 45, 5, 1, 21, 24, 62.6286, 91.4203,42, 17, 25, 11, 3.00494, 3.34493, 0.153284, 0.017244, 10.5648
1, 1, 45, 5, 2, 21, 22, 78.3001, 101.803,42, 16, 26, 9, 3.04433, 3.09068, 0.170398, 0.01789, 10.4379
1, 1, 45, 5, 3, 21, 22, 96.8997, 132.582,42, 23, 19, 12, 2.96751, 3.17749, 0.191208, 0.015826, 10.5393
1, 1, 45, 5, 4, 21, 20, 94.9458, 124.194,42, 20, 22, 12, 2.95017, 2.96913, 0.188858, 0.016231, 10.0957
1, 1, 45, 6, 1, 20, 24, 45.339, 61.8257,40, 13, 27, 8, 3.04004, 3.70847, 0.141135, 0.015696, 10.9862
1, 1, 45, 6, 2, 20, 22, 56.8968, 71.8381,40, 12, 28, 7, 2.95988, 3.52153, 0.189314, 0.014959, 10.825
1, 1, 45, 6, 3, 20, 22, 73.854, 100.308,40, 21, 19, 11, 2.97086, 3.15917, 0.191864, 0.015029, 10.3378
1, 1, 45, 6, 4, 20, 20, 76.5644, 108.69,40, 18, 22, 11, 2.95767, 2.96773, 0.189525, 0.015766, 10.1184
1, 1, 45, 6, 5, 20, 21, 83.6604, 110.803,40, 18, 22, 12, 2.91935, 3.11815, 0.198021, 0.015991, 10.2869
1, 1, 45, 7, 1, 24, 24, 45.8509, 71.3927,48, 13, 35, 10, 2.97986, 3.44765, 0.196688, 0.018446, 10.6333
1, 1, 45, 7, 2, 24, 22, 69.8923, 97.683,48, 20, 28, 11, 3.07273, 3.0838, 0.203446, 0.017193, 10.4841
1, 1, 45, 7, 3, 24, 22, 59.5219, 82.7829,48, 17, 31, 10, 3.00347, 3.19754, 0.203852, 0.017369, 10.5842
1, 1, 45, 7, 4, 24, 20, 87.4987, 121.283,48, 23, 25, 14, 2.94879, 2.95129, 0.243776, 0.018175, 10.1612
1, 1, 45, 7, 5, 24, 21, 112.432, 152.209,48, 27, 21, 16, 2.93801, 2.99798, 0.172582, 0.018772, 10.0347
1, 1, 45, 7, 6, 24, 20, 111.651, 148.829,48, 25, 23, 15, 2.85978, 2.9482, 0.196603, 0.01788, 10.0308
1, 1, 45, 8, 1, 18, 24, 15.3385, 29.3142,36, 6, 30, 3, 2.94606, 3.27979, 0.14329, 0.014684, 10.4036
1, 1, 45, 8, 2, 18, 22, 20.3405, 36.4849,36, 5, 31, 3, 2.96915, 3.16428, 0.185992, 0.014794, 10.387
1, 1, 45, 8, 3, 18, 22, 32.4566, 56.0708,36, 12, 24, 7, 2.96509, 3.56135, 0.146115, 0.015866, 10.795
1, 1, 45, 8, 4, 18, 20, 28.3166, 50.4293,36, 9, 27, 6, 2.97299, 2.96039, 0.185831, 0.015305, 10.1726
1, 1, 45, 8, 5, 18, 21, 41.8634, 63.112,36, 15, 21, 8, 2.93537, 3.125, 0.18989, 0.014884, 10.1742
1, 1, 45, 8, 6, 18, 20, 20.8183, 28.9668,36, 5, 31, 3, 2.85815, 3.12301, 0.180006, 0.014919, 10.1341
1, 1, 45, 8, 7, 18, 24, 14.3723, 25.0463,36, 4, 32, 3, 2.94741, 3.31321, 0.192435, 0.01557, 10.3678
1, 1, 45, 9, 1, 19, 24, 27.8133, 43.0884,38, 5, 33, 5, 2.9633, 3.32187, 0.216658, 0.016487, 10.576
1, 1, 45, 9, 2, 19, 22, 22.6449, 31.3995,38, 4, 34, 3, 3.02835, 3.23097, 0.177882, 0.015114, 10.594
1, 1, 45, 9, 3, 19, 22, 42.4458, 66.0646,38, 13, 25, 8, 2.97325, 3.1445, 0.187195, 0.015009, 10.3526
1, 1, 45, 9, 4, 19, 20, 35.7571, 55.3891,38, 12, 26, 7, 2.95289, 2.95719, 0.196473, 0.01529, 10.1229
1, 1, 45, 9, 5, 19, 21, 54.4206, 78.8414,38, 15, 23, 9, 2.91057, 3.00106, 0.159486, 0.016893, 10.1221
1, 1, 45, 9, 6, 19, 20, 32.0533, 45.6037,38, 9, 29, 5, 2.8632, 3.07869, 0.181689, 0.015015, 10.0073
1, 1, 45, 9, 7, 19, 24, 31.7662, 46.4765,38, 9, 29, 5, 2.92513, 3.28506, 0.17223, 0.016923, 10.2793
1, 1, 45, 9, 8, 19, 18, 45.0397, 64.9515,38, 14, 24, 7, 2.92099, 2.80067, 0.184114, 0.014237, 10.2207
1, 1, 45, 10, 1, 23, 24, 21.6362, 36.2498,46, 9, 37, 5, 2.96364, 3.3358, 0.198171, 0.017239, 10.6722
1, 1, 45, 10, 2, 23, 22, 9.5949, 13.0559,46, 2, 44, 1, 2.96687, 3.16505, 0.196328, 0.015635, 10.3521
1, 1, 45, 10, 3, 23, 22, 23.3648, 38.4582,46, 9, 37, 5, 3.08606, 3.0741, 0.167822, 0.017038, 10.3542
1, 1, 45, 10, 4, 23, 20, 39.9916, 60.7045,46, 13, 33, 7, 2.95224, 3.00318, 0.194615, 0.016798, 10.3181
1, 1, 45, 10, 5, 23, 21, 45.5942, 68.6517,46, 15, 31, 8, 2.90638, 3.19826, 0.17924, 0.017424, 10.2306
1, 1, 45, 10, 6, 23, 20, 36.7818, 52.2237,46, 12, 34, 6, 2.92043, 3.01544, 0.188382, 0.015811, 9.97167
1, 1, 45, 10, 7, 23, 24, 35.9709, 51.0611,46, 12, 34, 6, 3.01456, 3.32754, 0.154411, 0.015991, 10.533
1, 1, 45, 10, 8, 23, 18, 27.2409, 44.3479,46, 10, 36, 5, 2.91219, 2.75208, 0.159296, 0.016888, 9.83182
1, 1, 45, 10, 9, 23, 19, 102.04, 139.133,46, 26, 20, 15, 2.98308, 2.94024, 0.20592, 0.017299, 10.0126
1, 1, 45, 11, 1, 24, 24, 40.69, 61.427,48, 12, 36, 7, 2.96788, 3.27641, 0.198057, 0.018231, 10.5951
1, 1, 45, 11, 2, 24, 22, 40.074, 52.5724,48, 8, 40, 5, 2.98088, 3.1542, 0.201954, 0.016482, 10.3625
1, 1, 45, 11, 3, 24, 22, 43.9043, 63.4513,48, 11, 37, 7, 2.98215, 3.39038, 0.180621, 0.017569, 10.6072
1, 1, 45, 11, 4, 24, 20, 66.6391, 95.1065,48, 16, 32, 11, 3.02397, 3.02907, 0.195425, 0.018251, 10.4987
1, 1, 45, 11, 5, 24, 21, 55.4148, 79.3333,48, 18, 30, 10, 2.9207, 3.12773, 0.208491, 0.017364, 10.216
1, 1, 45, 11, 6, 24, 20, 61.0611, 87.1047,48, 17, 31, 10, 2.86009, 3.06417, 0.195907, 0.017384, 10.0011
1, 1, 45, 11, 7, 24, 24, 32.3509, 47.7643,48, 11, 37, 6, 2.90981, 3.45502, 0.1998, 0.016743, 10.5262
1, 1, 45, 11, 8, 24, 18, 43.3042, 64.1751,48, 15, 33, 8, 2.9144, 2.74914, 0.199634, 0.017669, 9.87664
1, 1, 45, 11, 9, 24, 19, 94.7928, 118.436,48, 22, 26, 12, 2.98401, 2.75476, 0.17415, 0.018942, 9.81294
1, 1, 45, 11, 10, 24, 23, 122.464, 168.528,48, 36, 12, 20, 3.01844, 3.53318, 0.244386, 0.02068, 10.9073
1, 1, 45, 12, 1, 15, 24, 26.2753, 39.8147,30, 12, 18, 7, 2.98571, 3.70341, 0.126506, 0.013341, 10.8433
1, 1, 45, 12, 2, 15, 22, 20.4421, 31.917,30, 8, 22, 5, 3.03685, 3.54242, 0.198226, 0.017113, 10.986
1, 1, 45, 12, 3, 15, 22, 23.05, 37.7197,30, 10, 20, 5, 3.01063, 3.40385, 0.164004, 0.016477, 10.8527
1, 1, 45, 12, 4, 15, 20, 48.6047, 70.2245,30, 11, 19, 7, 2.94856, 2.96827, 0.140449, 0.014338, 10.0838
