10, 1, 16, 1569, 1577, 1744.33, 5710.4,603, 177
12, 1, 16, 1271, 1281, 936.781, 1929.79,217, 105
14, 1, 16, 1045, 1096, 548.102, 812.58,92, 62
16, 1, 16, 869, 924, 357.609, 409.384,47, 40
18, 1, 16, 745, 823, 242.773, 287.513,35, 29
20, 1, 16, 638, 731, 207.402, 237.247,29, 25
22, 1, 16, 559, 645, 190.147, 198.012,24, 23
24, 1, 16, 490, 580, 155.991, 163.855,20, 19
26, 1, 16, 435, 514, 115.641, 123.505,15, 14
28, 1, 16, 398, 459, 104.051, 111.915,14, 13
30, 1, 16, 359, 415, 81.7974, 89.6617,11, 10
32, 1, 16, 311, 371, 81.7974, 81.7974,10, 10
34, 1, 16, 285, 339, 75.0171, 75.0171,9, 9
36, 1, 16, 259, 310, 58.0572, 58.0572,7, 7
38, 1, 16, 239, 288, 58.0572, 58.0572,7, 7
40, 1, 16, 215, 263, 49.985, 49.985,6, 6
42, 1, 16, 199, 244, 49.985, 49.985,6, 6
44, 1, 16, 180, 221, 49.9848, 49.9848,6, 6
46, 1, 16, 168, 200, 38.7339, 38.7339,5, 5
48, 1, 16, 153, 187, 38.734, 38.734,5, 5
50, 1, 16, 145, 172, 28.7161, 28.7161,4, 4
52, 1, 16, 141, 157, 21.7665, 21.7665,3, 3
54, 1, 16, 130, 146, 21.7664, 21.7664,3, 3
56, 1, 16, 120, 132, 21.7664, 21.7664,3, 3
58, 1, 16, 109, 122, 21.7665, 21.7665,3, 3
60, 1, 16, 105, 111, 21.7665, 21.7665,3, 3
62, 1, 16, 94, 105, 21.7664, 21.7664,3, 3
64, 1, 16, 86, 99, 21.7664, 21.7664,3, 3
66, 1, 16, 83, 91, 21.7665, 21.7665,3, 3
68, 1, 16, 79, 86, 21.7665, 21.7665,3, 3
70, 1, 16, 75, 79, 21.7665, 21.7665,3, 3
72, 1, 16, 69, 72, 21.7665, 21.7665,3, 3
74, 1, 16, 61, 67, 21.7665, 21.7665,3, 3
76, 1, 16, 60, 63, 21.7664, 21.7664,3, 3
78, 1, 16, 57, 60, 21.7665, 21.7665,3, 3
80, 1, 16, 53, 57, 21.7665, 21.7665,3, 3
82, 1, 16, 51, 54, 21.7665, 21.7665,3, 3
84, 1, 16, 48, 51, 21.7664, 21.7664,3, 3
86, 1, 16, 44, 50, 21.7664, 21.7664,3, 3
88, 1, 16, 43, 45, 13.7552, 13.7552,2, 2
90, 1, 16, 41, 45, 13.7552, 13.7552,2, 2
92, 1, 16, 38, 44, 7.0618, 7.0618,1, 1
94, 1, 16, 34, 41, 0, 0,0, 0
96, 1, 16, 31, 37, 0, 0,0, 0
98, 1, 16, 30, 33, 0, 0,0, 0
100, 1, 16, 27, 30, 0, 0,0, 0
102, 1, 16, 26, 27, 0, 0,0, 0
104, 1, 16, 21, 27, 0, 0,0, 0
106, 1, 16, 20, 26, 0, 0,0, 0
108, 1, 16, 19, 25, 0, 0,0, 0
110, 1, 16, 18, 22, 0, 0,0, 0
112, 1, 16, 15, 21, 0, 0,0, 0
114, 1, 16, 15, 19, 0, 0,0, 0
116, 1, 16, 15, 18, 0, 0,0, 0
118, 1, 16, 12, 17, 0, 0,0, 0
120, 1, 16, 10, 16, 0, 0,0, 0
122, 1, 16, 9, 16, 0, 0,0, 0
124, 1, 16, 8, 15, 0, 0,0, 0
126, 1, 16, 8, 14, 0, 0,0, 0
